iata_to,state_id,state_name,latitude,longitude
25137,AK,Alaska,64.9749,-147.6090
25138,AL,Alabama,33.0029,-86.1990
25139,ND,North Dakota,48.4955,-97.8629
25140,CA,California,40.0761,-122.1776
25141,IL,Illinois,39.0331,-90.6533
25142,SC,South Carolina,33.1252,-81.3426
25143,PA,Pennsylvania,40.3933,-78.4357
25144,SC,South Carolina,33.9462,-80.0208
25145,MN,Minnesota,45.5630,-94.9473
25146,IL,Illinois,41.1093,-90.3988
25147,VA,Virginia,37.6290,-75.8171
25148,MT,Montana,47.5621,-109.3773
25149,IA,Iowa,41.8454,-94.3070
25150,IN,Indiana,38.1292,-87.1642
25151,CO,Colorado,38.1935,-103.8597
25152,MN,Minnesota,44.8263,-94.2742
25153,NE,Nebraska,40.1313,-99.5945
25154,TX,Texas,33.8992,-100.8561
25155,PA,Pennsylvania,40.3071,-78.3301
25156,WA,Washington,47.2296,-117.4731
25157,IL,Illinois,39.3504,-89.7836
25158,AK,Alaska,64.6812,-163.4228
25159,IA,Iowa,41.8253,-95.3403
25160,PA,Pennsylvania,41.6181,-78.8442
25161,AR,Arkansas,34.3850,-91.9518
25162,AK,Alaska,64.7233,-155.5005
25163,IA,Iowa,41.7205,-92.8211
25164,MI,Michigan,46.7394,-89.1795
25165,PA,Pennsylvania,39.9111,-80.4322
25166,LA,Louisiana,29.2875,-89.3637
25167,CA,California,38.8274,-122.1984
25168,TX,Texas,26.4325,-98.9719
25169,WV,West Virginia,37.7300,-81.2797
25170,IL,Illinois,38.2214,-89.2127
25171,SC,South Carolina,34.3774,-82.6954
25172,PA,Pennsylvania,41.0116,-75.6068
25173,NE,Nebraska,40.0814,-97.0954
25174,NE,Nebraska,41.0809,-97.9783
25175,MO,Missouri,37.7649,-90.7722
25176,LA,Louisiana,32.9221,-92.6614
25177,PA,Pennsylvania,41.0156,-79.7433
25178,VA,Virginia,37.7548,-75.7128
25179,SC,South Carolina,34.9096,-81.7527
25180,WV,West Virginia,38.8996,-81.4264
25181,IL,Illinois,40.5586,-89.7720
25182,PA,Pennsylvania,41.9934,-79.5014
25183,KY,Kentucky,37.8564,-87.4167
25184,MD,Maryland,39.3886,-79.4685
25185,VT,Vermont,44.5996,-72.1160
25186,ND,North Dakota,46.9313,-97.7908
25187,MN,Minnesota,43.8193,-92.8746
25188,KS,Kansas,39.7612,-99.1195
25189,AZ,Arizona,32.6231,-114.1453
25190,IN,Indiana,39.9248,-85.2519
25191,SD,South Dakota,44.7382,-98.5089
25192,PA,Pennsylvania,40.7154,-78.9375
25193,WI,Wisconsin,42.5722,-88.9362
25194,ID,Idaho,42.1908,-111.4042
25195,IA,Iowa,43.4451,-95.4372
25196,MO,Missouri,39.6005,-94.7976
25197,DE,Delaware,38.7257,-75.0849
25198,IA,Iowa,42.6881,-94.0496
25199,ND,North Dakota,47.1592,-97.5681
25200,IA,Iowa,41.9803,-92.7151
25201,NE,Nebraska,41.0752,-98.7155
25202,MO,Missouri,39.4837,-94.3166
25203,OH,Ohio,40.8723,-82.8766
25204,PA,Pennsylvania,40.4536,-76.1692
25205,NM,New Mexico,35.4878,-108.8574
25206,OH,Ohio,40.8457,-84.1812
25207,OK,Oklahoma,35.9823,-94.7481
25208,KS,Kansas,39.7848,-101.3702
25209,WA,Washington,45.7476,-120.2161
25210,MI,Michigan,44.2131,-86.2731
25211,KS,Kansas,37.3249,-101.2069
25212,GA,Georgia,33.1851,-84.2123
25213,MN,Minnesota,47.4584,-96.8197
25214,MI,Michigan,43.3521,-85.0441
25215,CA,California,38.9264,-121.5149
25216,NE,Nebraska,41.0721,-97.2030
25217,OK,Oklahoma,35.9228,-95.8010
25218,PA,Pennsylvania,40.4338,-78.4324
25219,NM,New Mexico,32.6890,-109.0015
25220,OH,Ohio,39.3372,-83.3067
25221,MT,Montana,47.7169,-114.1905
25222,GA,Georgia,33.0376,-82.2474
25223,UT,Utah,40.4721,-109.9412
25224,MN,Minnesota,47.7391,-95.5125
25225,LA,Louisiana,29.7870,-93.2925
25226,OK,Oklahoma,36.1558,-94.9110
25227,CA,California,36.4042,-120.1341
25228,TX,Texas,31.5551,-98.6657
25229,MT,Montana,47.5772,-104.2509
25230,NY,New York,41.5268,-74.8788
25231,MI,Michigan,41.8181,-84.6628
25232,NY,New York,43.3079,-75.3819
25233,MN,Minnesota,45.0100,-95.7998
25234,TX,Texas,29.8849,-98.4127
25235,CO,Colorado,39.0716,-107.1909
25236,MI,Michigan,44.4804,-85.9242
25237,OH,Ohio,40.1043,-80.9757
25238,CA,California,33.7378,-115.3666
25239,IN,Indiana,40.9637,-86.1857
25240,IA,Iowa,42.1019,-92.8196
25241,NE,Nebraska,41.4709,-98.0678
25242,LA,Louisiana,32.1708,-93.9160
25243,OK,Oklahoma,34.8919,-95.9518
25244,KS,Kansas,37.5245,-101.8834
25245,DE,Delaware,39.8056,-75.4862
25246,IL,Illinois,41.2538,-90.3827
25247,MN,Minnesota,46.2053,-92.9273
25248,VA,Virginia,38.6540,-77.6370
25249,KS,Kansas,38.6597,-94.8569
25250,PA,Pennsylvania,40.8009,-78.4985
25251,KS,Kansas,39.3395,-98.4709
25252,SD,South Dakota,44.0079,-97.9237
25253,OH,Ohio,41.2665,-82.3040
25254,MO,Missouri,37.0049,-89.5263
25255,NM,New Mexico,35.8221,-105.9010
25256,OR,Oregon,44.7142,-119.1042
25257,KS,Kansas,39.5115,-96.0762
25258,MT,Montana,46.1657,-111.4459
25259,IN,Indiana,39.3825,-85.5600
25260,AK,Alaska,66.0722,-162.7435
25261,MO,Missouri,38.2389,-91.0688
25262,WI,Wisconsin,44.7209,-91.6917
25263,TX,Texas,33.5927,-102.3006
25264,NY,New York,42.1631,-79.3896
25265,TX,Texas,31.1976,-100.4933
25266,KS,Kansas,39.8157,-95.4117
25267,OH,Ohio,40.4777,-82.6818
25268,IN,Indiana,40.6156,-86.2100
25269,OH,Ohio,38.7455,-83.6103
25270,MT,Montana,48.9652,-115.2213
25271,MO,Missouri,40.1272,-93.3880
25272,PA,Pennsylvania,40.2173,-80.2302
25273,PA,Pennsylvania,40.3637,-79.4695
25274,TX,Texas,32.1905,-95.5704
25275,IL,Illinois,37.7853,-88.9294
25276,NM,New Mexico,32.9485,-108.5762
25277,NV,Nevada,39.2791,-114.9901
25278,AZ,Arizona,33.3584,-110.6593
25279,CO,Colorado,39.9232,-105.5136
25280,MD,Maryland,39.3766,-77.7341
25281,IL,Illinois,41.5218,-89.9140
25282,NE,Nebraska,40.8296,-95.9899
25283,ND,North Dakota,48.3128,-102.5435
25284,TX,Texas,29.5023,-96.6761
25285,MO,Missouri,39.0111,-92.7550
25286,SD,South Dakota,45.3939,-101.4325
25287,KY,Kentucky,36.7596,-89.1020
25288,MT,Montana,46.9106,-113.7267
25289,IA,Iowa,41.9339,-94.2007
25290,TN,Tennessee,35.5195,-89.8825
25291,OH,Ohio,41.3008,-83.8295
25292,MO,Missouri,39.4580,-93.5239
25293,NE,Nebraska,40.3217,-97.2983
25294,MI,Michigan,43.1864,-82.8617
25295,WI,Wisconsin,46.2011,-91.2937
25296,NC,North Carolina,36.5231,-80.8671
25297,IN,Indiana,40.0861,-86.1608
25298,NM,New Mexico,35.1948,-105.1439
25299,MO,Missouri,40.5187,-95.1170
25300,NM,New Mexico,35.1113,-103.3364
25301,WY,Wyoming,44.7777,-108.6542
25302,IN,Indiana,39.2245,-85.8200
25303,MN,Minnesota,44.8512,-95.9008
25304,CA,California,35.8350,-116.2074
25305,IN,Indiana,41.1921,-87.4454
25306,AZ,Arizona,31.9206,-112.0235
25307,IA,Iowa,43.4806,-93.9196
25308,TX,Texas,26.5024,-99.0735
25309,NE,Nebraska,40.7965,-96.1191
25310,SC,South Carolina,34.8134,-81.8415
25311,IL,Illinois,39.1834,-88.6532
25312,AL,Alabama,33.9354,-88.0218
25313,MN,Minnesota,43.9772,-91.9494
25314,KS,Kansas,39.2164,-96.1789
25315,IL,Illinois,40.1847,-88.7853
25316,KS,Kansas,39.0618,-101.2449
25317,PA,Pennsylvania,40.9530,-77.8031
25318,WV,West Virginia,38.1384,-80.2107
25319,TN,Tennessee,35.0227,-87.5855
25320,ID,Idaho,42.6688,-113.5968
25321,MO,Missouri,36.7377,-93.0354
25322,WV,West Virginia,39.2822,-80.4620
25323,PA,Pennsylvania,40.2053,-78.1783
25324,WV,West Virginia,39.3370,-78.9223
25325,AL,Alabama,31.1780,-88.0728
25326,IN,Indiana,38.4914,-87.2428
25327,PA,Pennsylvania,40.5296,-78.4356
25328,MD,Maryland,39.2212,-77.3799
25329,OH,Ohio,41.6786,-84.7270
25330,KS,Kansas,38.4943,-96.9613
25331,KY,Kentucky,38.3864,-85.2566
25332,WI,Wisconsin,42.9717,-89.0318
25333,WY,Wyoming,42.9854,-111.0296
25334,NM,New Mexico,33.1473,-105.8589
25335,OK,Oklahoma,36.8076,-102.2517
25336,ND,North Dakota,46.9018,-102.4222
25337,SD,South Dakota,44.3693,-98.0420
25338,GA,Georgia,30.8757,-84.4312
25339,VA,Virginia,38.7617,-78.7166
25340,NC,North Carolina,35.1936,-78.6512
25341,WI,Wisconsin,42.5799,-90.0238
25342,GA,Georgia,32.6060,-83.2460
25343,IA,Iowa,42.4415,-94.2954
25344,MS,Mississippi,33.3787,-90.3461
25345,WI,Wisconsin,43.4676,-90.1577
25346,CA,California,33.3759,-116.0113
25347,MO,Missouri,37.2470,-94.6003
25348,AZ,Arizona,33.7907,-109.9873
25349,WV,West Virginia,38.7139,-79.9765
25350,OH,Ohio,40.7734,-82.3639
25351,PA,Pennsylvania,40.4623,-75.7532
25352,WY,Wyoming,41.4170,-104.1016
25353,WA,Washington,48.3333,-117.2944
25354,MN,Minnesota,46.9877,-94.2120
25355,UT,Utah,39.3896,-112.6399
25356,KS,Kansas,37.3507,-96.4494
25357,KS,Kansas,39.1151,-98.6922
25358,CA,California,41.5070,-120.5472
25359,CA,California,37.0469,-120.6395
25360,ND,North Dakota,47.8204,-101.2911
25361,TX,Texas,26.1896,-97.5437
25362,AK,Alaska,64.5640,-162.9989
25363,MN,Minnesota,44.6428,-96.1678
25364,IL,Illinois,39.5423,-90.3303
25365,MO,Missouri,37.1294,-89.5959
25366,PA,Pennsylvania,40.9971,-79.7264
25367,OR,Oregon,45.6487,-123.8545
25368,AR,Arkansas,33.7505,-91.9985
25369,FL,Florida,28.4308,-82.6668
25370,MN,Minnesota,46.0359,-96.1008
25371,NM,New Mexico,32.8665,-108.2221
25372,GA,Georgia,33.2176,-82.3079
25373,VA,Virginia,36.7022,-81.4413
25374,VA,Virginia,38.1539,-78.5594
25375,KY,Kentucky,37.9303,-86.1764
25376,VA,Virginia,37.2395,-81.4616
25377,OH,Ohio,40.2051,-81.7181
25378,MI,Michigan,46.0686,-87.1616
25379,KY,Kentucky,37.5806,-85.3463
25380,PA,Pennsylvania,40.3743,-78.7763
25381,AL,Alabama,33.1191,-86.4421
25382,AR,Arkansas,33.3030,-92.9539
25383,MN,Minnesota,45.0105,-96.4189
25384,SC,South Carolina,33.8501,-81.6100
25385,NC,North Carolina,35.5924,-75.4662
25386,WV,West Virginia,37.3364,-81.4407
25387,NV,Nevada,39.2314,-120.0019
25388,AR,Arkansas,36.1727,-91.7697
25389,OR,Oregon,43.8570,-117.6265
25390,IL,Illinois,41.0316,-87.8593
25391,SC,South Carolina,34.2099,-82.6476
25392,IL,Illinois,39.1087,-90.4996
25393,LA,Louisiana,31.9347,-92.5850
25394,OH,Ohio,41.2452,-83.2839
25395,SC,South Carolina,33.9565,-80.3315
25396,NC,North Carolina,36.1116,-76.9412
25397,OH,Ohio,39.3254,-82.2166
25398,IA,Iowa,40.8190,-93.9630
25399,PA,Pennsylvania,41.6655,-80.3143
25400,MT,Montana,45.9073,-111.3313
25401,WI,Wisconsin,43.3163,-90.9292
25402,SD,South Dakota,43.5744,-101.2059
25403,KY,Kentucky,37.3755,-87.5781
25404,IN,Indiana,40.7784,-85.0908
25405,NM,New Mexico,32.2227,-104.0692
25406,IL,Illinois,38.3618,-88.5355
25407,OK,Oklahoma,35.7694,-94.5716
25408,OK,Oklahoma,36.9001,-98.4235
25409,MD,Maryland,39.7035,-78.5756
25410,SD,South Dakota,45.4966,-97.4928
25411,IL,Illinois,39.4789,-89.9803
25412,MO,Missouri,39.1970,-94.5720
25413,NC,North Carolina,35.2034,-76.6450
25414,WV,West Virginia,38.8667,-81.8242
25415,CA,California,37.5524,-119.9289
25416,AR,Arkansas,33.5859,-94.0469
25417,AZ,Arizona,35.1466,-113.9058
25418,MN,Minnesota,45.1367,-96.2840
25419,IA,Iowa,41.5789,-93.0229
25420,OR,Oregon,44.1881,-121.1817
25421,IA,Iowa,41.2270,-93.9295
25422,AR,Arkansas,33.5758,-92.2671
25423,GA,Georgia,33.5686,-83.3623
25424,IL,Illinois,39.9161,-87.9353
25425,OK,Oklahoma,36.1230,-94.9803
25426,AZ,Arizona,32.9258,-109.8229
25427,TX,Texas,33.0174,-94.1930
25428,WV,West Virginia,38.6218,-79.2415
25429,OK,Oklahoma,34.8368,-98.3213
25430,WV,West Virginia,37.6640,-81.5985
25431,ND,North Dakota,48.5815,-100.7284
25432,MO,Missouri,36.6507,-91.6963
25433,KS,Kansas,39.4290,-96.7598
25434,AK,Alaska,59.4396,-151.7111
25435,IN,Indiana,39.6028,-87.5186
25436,LA,Louisiana,30.9647,-91.9837
25437,GA,Georgia,33.1723,-84.8173
25438,GA,Georgia,33.4804,-83.0377
25439,KS,Kansas,39.3071,-96.0578
25440,CO,Colorado,37.1169,-104.5231
25441,VA,Virginia,37.3004,-82.2758
25442,MO,Missouri,36.9910,-89.6866
25443,MS,Mississippi,31.5424,-88.5292
25444,MT,Montana,45.6280,-110.6233
25445,NE,Nebraska,40.1308,-95.8298
25446,MI,Michigan,42.1941,-85.4137
25447,MD,Maryland,39.1361,-75.7676
25448,AK,Alaska,65.7001,-156.3386
25449,MO,Missouri,39.5379,-93.4413
25450,CO,Colorado,39.2319,-104.8924
25451,AR,Arkansas,34.4057,-91.4108
25452,CA,California,35.0809,-120.5450
25453,IA,Iowa,41.3755,-95.6225
25454,WA,Washington,48.6642,-118.0596
25455,AR,Arkansas,35.9103,-93.2544
25456,WY,Wyoming,41.1014,-106.0288
25457,ND,North Dakota,47.4975,-101.3661
25458,OH,Ohio,39.3749,-81.6710
25459,MN,Minnesota,44.4100,-95.4134
25460,MN,Minnesota,47.6603,-94.6843
25461,WV,West Virginia,37.9823,-81.5367
25462,MN,Minnesota,46.0976,-96.4055
25463,NE,Nebraska,42.9377,-101.2489
25464,IA,Iowa,43.1967,-92.4170
25465,CA,California,35.8746,-118.6428
25466,IN,Indiana,39.9511,-85.4867
25467,OK,Oklahoma,35.6499,-99.9236
25468,VA,Virginia,37.5351,-79.3615
25469,ND,North Dakota,47.0065,-97.2241
25470,CA,California,36.5051,-120.3936
25471,TX,Texas,28.0170,-97.5009
25472,TX,Texas,26.3859,-98.8990
25473,ND,North Dakota,46.2347,-103.6550
25474,OK,Oklahoma,35.0293,-95.6836
25475,IA,Iowa,42.8044,-93.4786
25476,MT,Montana,48.5235,-109.6449
25477,PA,Pennsylvania,40.9897,-77.4427
25478,IN,Indiana,39.0325,-85.5131
25479,IA,Iowa,42.2376,-91.4258
25480,KY,Kentucky,37.2093,-86.8921
25481,IL,Illinois,40.1767,-91.3783
25482,CO,Colorado,37.8568,-107.8312
25483,UT,Utah,37.1478,-113.0548
25484,IA,Iowa,42.8330,-94.7010
25485,MN,Minnesota,43.7393,-95.3187
25486,IL,Illinois,38.4912,-88.9032
25487,VA,Virginia,38.4977,-77.8899
25488,NM,New Mexico,34.7601,-106.3010
25489,MO,Missouri,37.0942,-89.7747
25490,LA,Louisiana,31.8591,-92.5156
25491,WV,West Virginia,37.3270,-81.3130
25492,WI,Wisconsin,44.4937,-89.3090
25493,FL,Florida,30.8982,-87.0350
25494,AZ,Arizona,31.6079,-109.6699
25495,NM,New Mexico,36.0128,-105.8566
25496,MD,Maryland,39.6234,-77.5916
25497,WA,Washington,46.6213,-123.9533
25498,IN,Indiana,39.5150,-86.3950
25499,MT,Montana,47.5992,-110.7698
25500,IA,Iowa,41.8082,-96.0272
25501,AL,Alabama,32.9791,-86.0358
25502,SC,South Carolina,33.1799,-81.1854
25503,IL,Illinois,39.2863,-89.1066
25504,KY,Kentucky,39.0909,-84.4729
25505,MI,Michigan,46.7616,-89.0849
25506,IN,Indiana,38.4620,-86.2733
25507,IA,Iowa,41.3392,-92.7863
25508,CO,Colorado,40.0270,-105.3832
25509,OK,Oklahoma,34.4825,-96.4367
25510,AR,Arkansas,35.4915,-90.9725
25511,MN,Minnesota,45.2927,-94.2174
25512,IA,Iowa,42.8257,-95.1656
25513,PA,Pennsylvania,40.7501,-79.2601
25514,FL,Florida,30.4770,-83.7604
25515,PA,Pennsylvania,40.9903,-75.8958
25516,NY,New York,44.0718,-75.4999
25517,TX,Texas,29.4013,-95.4816
25518,NY,New York,42.1202,-73.5247
25519,IN,Indiana,40.0472,-85.3924
25520,ID,Idaho,46.1519,-116.3900
25521,SD,South Dakota,45.0601,-100.3545
25522,HI,Hawaii,19.4136,-154.9588
25523,IN,Indiana,40.7411,-85.5619
25524,NC,North Carolina,35.4214,-81.3027
25525,KS,Kansas,37.6078,-96.0286
25526,TX,Texas,29.3350,-103.5421
25527,IA,Iowa,40.7058,-91.2280
25528,OK,Oklahoma,36.4769,-95.0195
25529,FL,Florida,27.8615,-81.5619
25530,MO,Missouri,40.5243,-92.5766
25531,IN,Indiana,39.0559,-87.5672
25532,NE,Nebraska,40.3033,-97.6816
25533,MT,Montana,48.1912,-112.2804
25534,CA,California,38.2470,-122.9054
25535,AR,Arkansas,34.0726,-92.5553
25536,NV,Nevada,40.9522,-117.4997
25537,IN,Indiana,39.3156,-86.9592
25538,IA,Iowa,43.2308,-93.9114
25539,NM,New Mexico,34.3400,-108.1708
25540,CA,California,37.5216,-120.4385
25541,AK,Alaska,62.6727,-141.1321
25542,CO,Colorado,37.7460,-105.8777
25543,MT,Montana,47.0043,-108.3466
25544,ND,North Dakota,47.5604,-98.3456
25545,CT,Connecticut,41.2964,-73.4466
25546,MT,Montana,45.1375,-108.9985
25547,NC,North Carolina,35.5597,-79.2805
25548,WA,Washington,46.6755,-123.6648
25549,VT,Vermont,43.3452,-72.9946
25550,PA,Pennsylvania,40.7670,-80.3148
25551,FL,Florida,30.4822,-84.0244
25552,KS,Kansas,38.5690,-98.3174
25553,LA,Louisiana,30.9895,-92.5795
25554,MO,Missouri,39.8699,-94.1416
25555,WI,Wisconsin,43.0165,-88.6999
25556,MO,Missouri,37.0173,-94.4933
25557,LA,Louisiana,30.7177,-91.9082
25558,MN,Minnesota,48.6441,-96.9106
25559,MS,Mississippi,33.0215,-89.7647
25560,MS,Mississippi,33.3452,-89.0458
25561,OR,Oregon,45.1208,-123.9766
25562,IA,Iowa,42.0734,-95.9104
25563,PA,Pennsylvania,39.7265,-80.2593
25564,IN,Indiana,41.5259,-86.1694
25565,KY,Kentucky,38.2884,-85.6256
25566,SC,South Carolina,34.7697,-80.2264
25567,NM,New Mexico,35.3984,-105.9571
25568,NC,North Carolina,36.5143,-77.1893
25569,OR,Oregon,44.6363,-123.5769
25570,MN,Minnesota,47.4288,-91.2656
25571,OH,Ohio,39.6718,-80.8737
25572,WA,Washington,46.7539,-118.3106
25573,MN,Minnesota,43.9332,-93.6976
25574,CA,California,41.0108,-121.9240
25575,TX,Texas,32.0008,-96.3825
25576,WV,West Virginia,38.1317,-81.6102
25577,AR,Arkansas,35.9621,-92.2301
25578,OH,Ohio,39.7671,-81.2182
25579,KS,Kansas,37.9666,-98.0922
25580,AR,Arkansas,36.0873,-91.1238
25581,SD,South Dakota,45.8545,-100.4592
25582,PR,Puerto Rico,18.0886,-66.6333
25583,SC,South Carolina,32.8142,-81.2403
25584,PA,Pennsylvania,41.2783,-77.2273
25585,WI,Wisconsin,44.4535,-89.0316
25586,IL,Illinois,42.4565,-89.9459
25587,IN,Indiana,40.1244,-85.6878
25588,KS,Kansas,39.3192,-99.5844
25589,WV,West Virginia,38.0506,-81.2717
25590,PA,Pennsylvania,41.1319,-76.5305
25591,MD,Maryland,38.3755,-75.7540
25592,SD,South Dakota,45.1544,-98.4983
25593,OK,Oklahoma,36.5423,-95.2220
25594,TX,Texas,30.6310,-97.0211
25595,NJ,New Jersey,39.4522,-75.2497
25596,OH,Ohio,40.9031,-80.8871
25597,ID,Idaho,42.7540,-113.4900
25598,MD,Maryland,39.4426,-77.6873
25599,MN,Minnesota,48.8070,-95.1010
25600,IA,Iowa,41.6427,-94.2700
25601,VT,Vermont,44.6431,-71.9792
25602,ND,North Dakota,46.8002,-96.8331
25603,OH,Ohio,40.3943,-82.6996
25604,WI,Wisconsin,44.4164,-90.7409
25605,IN,Indiana,39.8786,-85.4640
25606,SD,South Dakota,43.9970,-96.9645
25607,KY,Kentucky,37.2094,-83.1394
25608,MD,Maryland,39.1451,-75.8655
25609,TX,Texas,31.8688,-95.4917
25610,IA,Iowa,41.6501,-95.5192
25611,IN,Indiana,41.2092,-85.7428
25612,MT,Montana,45.7071,-109.5471
25613,WI,Wisconsin,43.2225,-90.2970
25614,AL,Alabama,31.7332,-87.2090
25615,NM,New Mexico,32.9219,-107.5773
25616,TX,Texas,28.5734,-96.5655
25617,ND,North Dakota,48.6700,-98.1488
25618,MO,Missouri,36.5976,-91.6460
25619,CA,California,39.9030,-120.7590
25620,WY,Wyoming,43.3398,-109.2298
25621,WI,Wisconsin,44.0867,-90.8383
25622,OK,Oklahoma,35.7799,-96.2800
25623,PA,Pennsylvania,41.2731,-80.1397
25624,NM,New Mexico,34.5792,-106.7285
25625,WA,Washington,47.4230,-119.1176
25626,OK,Oklahoma,36.0179,-99.2885
25627,IA,Iowa,43.2430,-95.1549
25628,SD,South Dakota,44.2445,-97.0440
25629,MS,Mississippi,33.4079,-90.2081
25630,LA,Louisiana,31.9617,-92.7758
25631,WI,Wisconsin,46.4031,-90.3194
25632,MN,Minnesota,44.9428,-95.0235
25633,KS,Kansas,39.8101,-98.5572
25634,WY,Wyoming,42.7796,-104.6176
25635,MT,Montana,48.4916,-113.9961
25636,IN,Indiana,38.6680,-86.9977
25637,FL,Florida,30.5595,-87.1297
25638,IN,Indiana,40.2637,-85.3655
25639,TN,Tennessee,34.9946,-85.4868
25640,OK,Oklahoma,36.5084,-94.8481
25641,MT,Montana,47.6858,-104.6331
25642,NM,New Mexico,35.3612,-107.9340
25643,MO,Missouri,36.5684,-89.5973
25644,OH,Ohio,40.7850,-84.4559
25645,SD,South Dakota,45.6148,-98.3107
25646,AR,Arkansas,35.5457,-90.5123
25647,SD,South Dakota,45.6168,-97.4196
25648,NC,North Carolina,35.1698,-79.7232
25649,IN,Indiana,39.6645,-85.0047
25650,WI,Wisconsin,45.6670,-91.2426
25651,SD,South Dakota,44.5166,-98.9379
25652,NM,New Mexico,34.2519,-106.9158
25653,IN,Indiana,40.6677,-86.7238
25654,WI,Wisconsin,42.9662,-90.2644
25655,WA,Washington,48.0131,-122.9897
25656,MO,Missouri,40.5171,-94.6145
25657,KS,Kansas,38.5201,-99.1977
25658,OH,Ohio,40.7822,-83.5263
25659,OH,Ohio,40.2075,-84.2358
25660,SC,South Carolina,34.2876,-82.2480
25661,AR,Arkansas,35.8152,-89.9467
25662,MS,Mississippi,34.3910,-90.2555
25663,AK,Alaska,64.3074,-149.1562
25664,WI,Wisconsin,43.3516,-91.0936
25665,WI,Wisconsin,45.8110,-89.5873
25666,NE,Nebraska,40.7065,-100.2155
25667,WI,Wisconsin,44.9347,-88.7334
25668,WV,West Virginia,38.8980,-79.9637
25669,MT,Montana,47.2799,-114.1658
25670,TX,Texas,26.4844,-97.8220
25671,KY,Kentucky,37.1447,-88.9418
25672,CO,Colorado,38.9445,-105.2900
25673,CA,California,35.4698,-119.2617
25674,MN,Minnesota,47.5302,-95.2595
25675,AR,Arkansas,36.1612,-92.1065
25676,MD,Maryland,39.3762,-77.6843
25677,OK,Oklahoma,36.2170,-95.0926
25678,NE,Nebraska,40.4631,-99.2507
25679,CO,Colorado,37.1225,-104.7395
25680,IL,Illinois,40.3070,-87.6069
25681,NC,North Carolina,36.3502,-77.3058
25682,MO,Missouri,37.5511,-89.6554
25683,NE,Nebraska,40.1440,-97.8670
25684,ID,Idaho,46.3677,-116.7975
25685,IA,Iowa,40.8201,-95.7488
25686,IL,Illinois,38.8806,-88.7128
25687,IL,Illinois,38.0333,-89.2400
25688,MO,Missouri,37.0117,-89.6003
25689,TX,Texas,30.2138,-97.1211
25690,IA,Iowa,42.7444,-91.2621
25691,TX,Texas,30.3125,-95.8767
25692,TX,Texas,26.4394,-98.0747
25693,MI,Michigan,45.2570,-85.1929
25694,IA,Iowa,41.3179,-92.9227
25695,NM,New Mexico,32.5724,-108.3512
25696,PA,Pennsylvania,41.2787,-79.8219
25697,MN,Minnesota,44.0923,-91.7500
25698,VA,Virginia,37.8774,-75.5897
25699,TX,Texas,32.9142,-102.4147
25700,IA,Iowa,41.4614,-90.8114
25701,NH,New Hampshire,43.8085,-71.4394
25702,AK,Alaska,69.7443,-162.8678
25703,MN,Minnesota,43.7661,-93.9000
25704,WY,Wyoming,41.0456,-104.3644
25705,ID,Idaho,43.2121,-116.5485
25706,AK,Alaska,59.3303,-151.9111
25707,MI,Michigan,44.2149,-86.2890
25708,WI,Wisconsin,46.7757,-91.3807
25709,NC,North Carolina,34.3189,-78.5934
25710,IA,Iowa,42.1224,-94.7837
25711,MS,Mississippi,34.5000,-88.4726
25712,KS,Kansas,38.1818,-95.4906
25713,WA,Washington,47.3380,-117.2312
25714,TX,Texas,35.2741,-102.6672
25715,IN,Indiana,40.3859,-84.8649
25716,MN,Minnesota,43.7742,-96.1975
25717,OH,Ohio,41.3421,-80.5277
25718,OH,Ohio,40.3243,-84.5690
25719,DE,Delaware,39.2430,-75.5155
25720,IA,Iowa,41.6497,-90.7184
25721,NE,Nebraska,42.3839,-96.9890
25722,IA,Iowa,41.9669,-93.8176
25723,SD,South Dakota,44.5577,-96.5465
25724,TN,Tennessee,35.9573,-86.3679
25725,NE,Nebraska,40.8970,-97.4619
25726,IL,Illinois,39.7420,-89.7785
25727,CO,Colorado,39.6996,-105.4921
25728,AR,Arkansas,36.3405,-90.2221
25729,OK,Oklahoma,34.9010,-96.0994
25730,NE,Nebraska,42.3377,-97.9718
25731,MN,Minnesota,44.0110,-96.0967
25732,IL,Illinois,40.0869,-88.5115
25733,OK,Oklahoma,35.4376,-94.6958
25734,CA,California,36.2704,-118.0015
25735,IA,Iowa,41.3400,-91.8169
25736,NY,New York,44.6639,-73.4530
25737,IL,Illinois,39.4583,-88.4963
25738,IL,Illinois,40.0537,-89.1871
25739,AZ,Arizona,33.3733,-114.6792
25740,AZ,Arizona,33.1416,-111.9811
25741,AZ,Arizona,33.1413,-111.9004
25742,VT,Vermont,44.5476,-72.4617
25743,LA,Louisiana,32.2591,-91.7473
25744,GA,Georgia,30.7875,-83.6680
25745,MN,Minnesota,48.7322,-96.6640
25746,PA,Pennsylvania,40.3430,-77.3057
25747,SC,South Carolina,33.0678,-80.9537
25748,CT,Connecticut,41.4791,-73.4636
25749,IN,Indiana,38.5184,-87.5240
25750,IL,Illinois,38.6512,-88.0440
25751,WY,Wyoming,41.3184,-110.3894
25752,MO,Missouri,40.3921,-91.9260
25753,IL,Illinois,41.5032,-90.3171
25754,VA,Virginia,37.1938,-80.6097
25755,CT,Connecticut,41.4623,-73.3875
25756,IA,Iowa,42.7738,-92.9079
25757,NM,New Mexico,36.1765,-106.1777
25758,PA,Pennsylvania,40.8023,-77.6271
25759,WY,Wyoming,42.0692,-110.9865
