origin,destination,count
0,9143,1
0,9318,137
0,11426,1
0,11530,1
0,12392,2
0,13462,15
0,13671,1
0,13867,1
0,15802,1
0,19262,3
0,19548,1
0,20231,1
0,21570,1
0,22291,1
0,24940,2
0,26101,2
0,26496,1
0,27699,1
0,31126,1
0,33287,1
0,35087,1
1,4,1
1,209,1
1,680,1
1,3265,1407
1,3320,4
1,3356,1
1,3561,18
1,3786,12
1,4134,12
1,4323,1
1,4808,5
1,4837,1
1,6079,9
1,6461,45
1,7015,1
1,7788,2
1,8708,3
1,9318,137
1,10316,1
1,11486,1
1,14777,16
1,14778,12
1,14780,1
1,15169,3
1,15496,3
1,15670,1
1,17672,1
1,17897,3
1,20401,1
1,24940,1
1,25847,9
1,30380,2
1,33287,1
1,35315,1
2,209,1
2,1312,134
2,2637,1
2,3561,7
2,4323,4
2,4713,4
2,5617,8
2,6079,1
2,6461,1
2,6478,3
2,7018,921
2,7132,3
2,7377,127
2,8708,1
2,9318,2
2,9506,79
2,11414,9
2,13749,1
2,14265,44
2,16572,8
2,19306,29
2,19918,2
2,30099,4
2,33438,1
2,33651,13
3,4134,7
3,4713,2
3,4808,6
3,4812,3
3,6079,10
3,7788,2
3,8708,1
3,17897,5
3,20401,1
3,24940,2
3,30380,1
4,4323,1
4,4808,1
4,6079,2
4,7132,4
4,8708,1
4,9318,136
4,14777,9
4,14778,2
4,22855,14
4,24940,1
4,31976,83
5,2152,2
5,3561,1
5,4134,6
5,4808,6
5,4812,2
5,6079,16
5,7132,1
5,7788,1
5,8070,6
5,8075,3
5,8708,1
5,9394,1
5,13867,2
5,17672,2
5,17897,2
5,20401,1
5,24940,1
5,30380,2
6,4134,7
6,4713,2
6,4808,11
6,4837,1
6,6079,2
6,7788,2
6,8708,3
6,9394,1
6,9803,1
6,17672,2
6,17799,1
6,17897,2
6,20401,2
6,24940,2
6,30380,2
7,271,12
7,1239,2
7,3356,2
7,3582,5
7,3701,3
7,8070,5
7,9156,3
7,10565,3
7,15169,31
7,18924,48
7,19306,36
7,21844,10
7,30380,4
8,3356,1
8,6079,2
8,8070,2
8,8560,1
8,9318,136
8,9457,1
8,15169,4
8,27810,64
8,30380,1
9,209,2
9,553,29
9,1239,2
9,1668,8
9,2152,154
9,2637,17
9,2911,4
9,2914,4
9,3356,7
9,3549,4
9,3561,139
9,3707,43
9,4182,8
9,4265,6
9,4436,41
9,4513,1
9,6318,5
9,6334,59
9,6432,118
9,6453,17
9,7091,3
9,7132,1
9,7224,7
9,7252,1
9,7743,18
9,7912,6
9,8070,2
9,8075,2
9,8182,16
9,10565,1
9,10763,9
9,10794,15
9,11266,95
9,11486,4
9,11944,66
9,12147,16
9,12168,2
9,12179,110
9,12180,34
9,12182,6
9,12217,11
9,12222,18
9,13323,19
9,13756,8
9,14297,3
9,14494,11
9,14806,36
9,14904,1
9,15104,68
9,15169,581
9,15270,2
9,16509,1
9,17225,192
9,17233,1
9,17392,1
9,20021,2
9,20461,27
9,21844,4
9,25751,5
9,26108,2
9,29720,5
9,29960,1
9,30678,3
9,33419,58
9,33694,24
9,36839,3
0,209,1
0,701,1
0,2379,1
0,2706,2
0,3215,1
0,3320,3
0,3462,3
0,3561,39
0,3671,11
0,4134,3
0,4538,2
0,4544,1
0,5462,2
0,5739,1
0,6327,1
0,6432,1
0,6461,1
0,6478,1
0,6724,1
0,6939,1
0,6993,1
0,7643,1
0,8151,1
0,8167,1
0,8737,1
0,9143,1
0,9824,1
0,9829,1
0,10532,1
0,11398,1
0,11625,1
0,13367,1
0,13462,19
0,15395,1
0,19262,1
0,19296,1
0,20001,1
0,22869,1
0,24651,1
0,26831,1
0,26904,1
0,29717,1
0,33650,1
1,786,6
1,812,2
1,1668,2
1,1790,1
1,2200,14
1,3089,5
1,3265,1381
1,3320,3
1,3561,35
1,3786,10
1,3794,2
1,4134,16
1,4323,1
1,4538,5
1,4766,3
1,4804,3
1,4812,1
1,4837,1
1,6461,12
1,8075,3
1,9318,1
1,9803,2
1,9924,1
1,9931,1
1,10838,1
1,11486,5
1,12859,57
1,14265,2
1,14777,13
1,14778,12
1,15169,4
1,17672,1
1,17897,1
1,24376,2
1,25847,9
1,32244,1
1,39386,1
2,209,18
2,1312,257
2,3320,1
2,3561,2
2,4134,1
2,4323,4
2,6478,3
2,7132,14
2,7377,236
2,8001,1
2,9506,79
2,11537,1
2,11840,1
2,13749,1
2,14265,365
2,19918,207
2,22625,1
2,29863,8
2,30099,12
2,33260,4
2,33651,113
3,1668,2
3,3320,7
3,3356,2
3,4134,84
3,4804,2
3,4812,1
3,4837,1
3,14265,2
3,17897,1
4,3320,2
4,4134,3
4,4538,1
4,7132,2
4,14777,6
4,14778,2
4,22855,16
4,31976,83
4,33651,43
5,1668,4
5,2152,3
5,3320,8
5,3356,1
5,3561,2
5,4134,106
5,4538,6
5,4804,6
5,4837,1
5,7132,4
5,8070,5
5,8075,7
5,13867,2
5,14265,2
6,1668,4
6,3320,6
6,4134,90
6,4538,16
6,4804,2
6,4812,1
6,4837,1
6,9244,2
6,9394,4
6,14265,6
6,17897,2
7,3,1
7,225,14
7,1239,10
7,1668,2
7,2116,5
7,2152,2
7,2856,4
7,3320,1
7,3356,5
7,3561,1
7,3598,1
7,3701,3
7,4766,4
7,4837,3
7,6079,2
7,6830,6
7,6871,1
7,7132,1
7,8070,17
7,8075,3
7,8362,4
7,8560,1
7,9156,6
7,9471,1
7,10565,6
7,12222,1
7,15169,51
7,17430,1
7,18924,50
7,21844,12
8,2116,1
8,2856,2
8,3320,1
8,3356,2
8,4766,1
8,4771,4
8,4837,1
8,6079,1
8,6830,1
8,6871,1
8,7132,1
8,8070,4
8,9471,1
8,15169,4
9,102,192
9,299,14
9,553,16
9,2152,113
9,2165,2
9,2497,14
9,2714,6
9,2914,6
9,3561,29
9,3614,78
9,4265,18
9,4323,18
9,4436,1
9,6432,23
9,6453,6
9,7018,4
9,7132,3
9,7342,2
9,7349,6
9,8070,3
9,8182,46
9,10565,1
9,10763,8
9,11111,2
9,11383,2
9,11486,3
9,11944,22
9,12179,9
9,12182,3
9,12222,3
9,13756,23
9,14806,14
9,15169,345
9,15270,2
9,17225,1
9,17229,50
9,17230,24
9,21844,2
9,22373,3
9,25108,32
9,25751,1
9,26101,2
9,26496,1
9,29668,1
9,29960,1
9,30060,1
9,33070,1
9,33694,1
0,209,2
0,1221,1
0,2152,1
0,2914,1
0,3249,1
0,3320,1
0,3356,1
0,3561,31
0,3671,18
0,4134,1
0,4230,1
0,4544,1
0,4766,2
0,4837,1
0,5617,1
0,6432,3
0,6461,1
0,6503,3
0,6678,1
0,6939,1
0,7015,1
0,7016,1
0,7132,1
0,7643,2
0,7738,1
0,8151,1
0,8167,1
0,8764,1
0,9121,2
0,9318,1
0,9800,1
0,9829,1
0,11060,1
0,11351,1
0,11892,1
0,13193,1
0,13462,26
0,13867,2
0,14000,1
0,15557,1
0,15635,1
0,17964,99
0,19262,1
0,19893,1
0,20214,1
0,22381,1
0,23404,1
0,24863,1
0,27699,2
0,29717,4
0,31820,2
0,33287,1
1,3,2
1,680,1
1,3265,1397
1,3320,4
1,3462,2
1,3561,9
1,4134,4
1,4266,4
1,4657,4
1,4755,6
1,4766,4
1,4812,1
1,5089,1
1,6461,12
1,8075,41
1,9808,1
1,14777,6
1,14778,18
1,14780,3
1,15169,1
1,15464,1
1,17429,2
1,17547,1
1,17964,99
1,19262,2
1,20214,4
1,20473,1
1,21840,2
1,24376,2
2,104,1
2,209,24
2,1312,106
2,2552,1
2,3561,15
2,4181,1
2,4766,1
2,6478,13
2,7132,28
2,7377,94
2,8001,1
2,9506,469
2,11414,8
2,11537,1
2,11840,4
2,14265,260
2,16467,6
2,17964,99
2,19181,1
2,19918,371
2,30099,4
2,33260,8
2,33651,86
3,3,2
3,4134,3
3,4766,2
3,9803,1
3,9808,1
3,15464,1
3,17964,2
3,21840,1
4,3320,21
4,4323,1
4,4766,1
4,7132,31
4,14778,4
4,17964,99
4,22855,14
4,29895,3
4,31976,84
4,33651,12
5,2152,2
5,3561,3
5,4134,2
5,4766,1
5,4812,2
5,4837,1
5,8070,7
5,8075,3
5,13867,2
5,15464,1
5,17964,1
5,21840,2
6,3,2
6,4134,5
6,4766,2
6,4812,1
6,4837,1
6,9394,5
6,9803,2
6,9808,1
6,15464,1
6,17964,2
6,21840,1
7,3356,1
7,3701,1
7,7018,1
7,8070,2
7,8075,2
7,8560,2
7,8642,34
7,9156,3
7,10565,3
7,12222,1
7,15169,60
7,18924,46
7,21844,7
8,4,1
8,209,2
8,3209,1
8,3816,1317
8,8070,2
8,15169,4
8,17964,15
9,209,2
9,2152,3
9,2828,2
9,2914,30
9,3614,1
9,4323,3
9,8070,5
9,8075,2
9,10297,2
9,11922,1
9,11944,2
9,15169,58
9,20021,6
9,30315,1
0,209,3
0,701,4
0,2152,3
0,2379,1
0,2914,1
0,3215,1
0,3269,1
0,3462,2
0,3561,25
0,3671,11
0,3786,1
0,4134,2
0,4670,1
0,4814,6
0,4837,1
0,5430,1
0,5617,1
0,6432,3
0,6461,1
0,6467,1
0,6713,5
0,6724,1
0,6728,1
0,6939,2
0,7015,1
0,7132,1
0,8002,1
0,8151,1
0,8509,1
0,8608,1
0,9145,1
0,9318,1
0,9498,1
0,10912,1
0,11383,1
0,11427,1
0,11829,1
0,12479,1
0,12670,1
0,13462,25
0,13768,1
0,13867,1
0,14501,1
0,14742,1
0,14780,1
0,16010,1
0,17228,1
0,17968,2
0,19262,2
0,21220,2
0,22927,1
0,24863,1
0,26101,1
0,27699,1
0,29405,1
0,29717,4
0,30099,1
0,31976,2
0,35751,1
1,2519,2
1,2647,2
1,2828,2
1,3265,1429
1,3462,1
1,3561,2
1,3741,3
1,4134,7
1,4230,1
1,4266,2
1,4323,1
1,4766,1
1,4812,1
1,4814,9
1,6327,1
1,6461,12
1,6478,2
1,7015,12
1,7132,1
1,8075,3
1,8866,1
1,8972,2
1,9931,1
1,10994,1
1,11700,4
1,12859,59
1,13488,2
1,13767,4
1,14501,1
1,14777,6
1,14778,8
1,15169,4
1,16206,1
1,20214,1
1,20825,3
1,23724,2
1,29895,1
2,81,3
2,209,37
2,1312,84
2,3561,3
2,4323,5
2,6478,7
2,7015,1
2,7018,95
2,7132,3
2,7377,74
2,7774,1
2,9506,74
2,11414,2
2,14265,218
2,14501,1
2,16572,4
2,19817,220
2,19918,411
2,29863,4
2,30099,8
2,33260,8
3,4134,2
3,4230,1
3,4766,2
3,4812,1
3,4814,22
3,7015,26
3,8151,2
3,8866,1
3,8972,2
3,9803,1
3,13488,1
3,14501,2
3,16206,1
3,19817,1
4,4323,1
4,4814,1
4,7015,2
4,7132,2
4,14501,2
4,14778,2
4,22855,14
4,29895,14
4,31976,85
4,33651,5
5,3356,1
5,4134,2
5,4230,2
5,4766,2
5,4814,5
5,4837,1
5,7015,11
5,7341,1
5,8070,2
5,8866,1
5,8972,1
5,13488,6
5,13867,2
5,14501,2
5,16206,1
5,19817,1
6,4134,2
6,4230,2
6,4766,5
6,4812,1
6,4814,4
6,7015,25
6,8151,2
6,8972,2
6,9394,4
6,9803,2
6,13488,2
6,14501,1
6,16206,1
6,19817,1
7,109,6
7,701,2
7,2116,9
7,2152,19
7,2856,3
7,3356,1
7,3701,3
7,4766,5
7,4837,6
7,5432,3
7,6432,18
7,6453,2
7,6830,6
7,6871,3
7,7011,3
7,7018,1
7,8070,3
7,8362,1
7,9156,9
7,9471,6
7,10565,11
7,10763,8
7,11479,1
7,12182,2
7,12222,6
7,13488,5
7,13749,54
7,14743,1
7,15169,148
7,16206,1
7,18924,48
7,20401,1
7,21844,22
7,25786,5
7,32952,2
8,109,6
8,2116,2
8,2856,1
8,3356,1
8,4766,2
8,4771,4
8,4837,2
8,6830,2
8,6871,2
8,7011,1
8,8070,2
8,9471,2
8,13488,1
8,15169,4
8,16206,1
9,3356,2
9,8070,1
9,8075,2
0,209,1
0,701,1
0,2914,1
0,3209,1
0,3320,2
0,3561,47
0,3737,1
0,4230,1
0,4670,1
0,4755,2
0,4814,1
0,4837,2
0,5615,1
0,5617,2
0,5713,1
0,6432,1
0,6713,1
0,6724,1
0,6939,1
0,7018,1
0,7470,1
0,7643,1
0,8167,2
0,8304,1
0,8359,1
0,9121,2
0,9141,1
0,9808,1
0,10029,1
0,10738,1
0,11426,2
0,11913,1
0,12312,1
0,12322,1
0,13462,16
0,13609,1
0,13672,1
0,16338,2
0,16586,1
0,19262,1
0,19548,1
0,22205,1
0,26085,5
0,26101,6
0,26831,1
0,27364,1
0,27699,1
0,28573,1
0,29933,1
0,29975,1
0,33668,1
0,34337,1
0,36752,2
1,8,7
1,852,4
1,3265,1364
1,3356,1
1,3561,14
1,3786,6
1,4058,2
1,4134,3
1,4670,2
1,4766,8
1,4812,1
1,6461,9
1,7018,1
1,8151,1
1,8376,1
1,9298,2
1,9318,1
1,9803,1
1,9808,2
1,11486,4
1,13571,3
1,14501,6
1,14777,13
1,14778,14
1,15929,2
1,17712,1
1,18118,2
1,19444,4
1,21844,2
1,23724,6
1,26627,1
1,29208,1
2,209,52
2,226,2
2,1312,84
2,3557,1
2,3561,7
2,3659,1
2,4814,12
2,4983,108
2,5550,4
2,7018,151
2,7132,3
2,7377,70
2,9506,234
2,14265,482
2,14501,1
2,19918,303
2,29863,8
2,30099,4
2,33260,8
2,33651,3
2,36351,1
3,8,6
3,852,1
3,4134,2
3,5078,1
3,7018,1
3,13571,1
3,17226,1
3,23724,2
4,7018,1
4,7132,2
4,14501,3
4,14777,3
4,22855,14
4,29895,14
4,31976,82
4,33651,7
5,8,6
5,852,4
5,3561,1
5,4134,2
5,4812,1
5,7018,2
5,8075,2
5,13571,3
5,13867,2
5,22822,4
5,23724,3
6,8,7
6,852,4
6,4134,2
6,4812,1
6,4837,1
6,5078,2
6,7018,1
6,9394,2
6,13571,3
6,23724,4
7,3,3
7,852,38
7,1239,10
7,2152,23
7,2200,2
7,3356,12
7,3561,91
7,3701,3
7,4134,1
7,5550,13
7,5631,2
7,5691,2
7,6432,34
7,6517,100
7,6539,12
7,7015,1
7,8070,3
7,8560,2
7,9156,15
7,10565,15
7,10763,14
7,10910,11
7,10933,4
7,11305,42
7,12168,7
7,12182,2
7,12222,46
7,13797,1
7,13867,13
7,13890,7
7,14361,1
7,14744,60
7,14829,2
7,15169,114
7,16509,18
7,18924,48
7,19024,3
7,21844,43
7,25751,2
7,26458,11
7,29720,2
7,30217,23
7,31976,6
7,36347,1
7,36839,2
8,852,1
8,3215,45
8,3561,1
8,4134,1
8,7015,1
8,8075,2
8,15169,4
9,209,2
9,8070,3
0,714,1
0,1213,1
0,3561,18
0,3671,11
0,3680,2
0,4134,4
0,4766,1
0,4837,5
0,5410,1
0,5603,1
0,5617,1
0,6327,1
0,6350,1
0,7132,2
0,7757,1
0,8434,1
0,9121,3
0,10738,1
0,10796,1
0,11427,1
0,11707,1
0,13121,2
0,13307,1
0,13462,16
0,13749,1
0,13867,1
0,14501,1
0,15169,14
0,15497,1
0,15772,1
0,15802,2
0,17964,1
0,17968,1
0,19262,3
0,19742,1
0,20258,1
0,23106,1
0,24867,30
0,25653,1
0,26085,7
0,26101,4
0,26347,2
0,27357,1
0,27699,2
0,28573,1
0,30374,1
0,31252,169
0,32445,4
0,33287,1
0,36066,1
0,36149,1
0,36727,1
1,73,5
1,81,2
1,701,2
1,1241,4
1,1299,2
1,2856,15
1,3265,1360
1,3320,1
1,3352,1
1,3462,1
1,3561,5
1,4323,1
1,4436,4
1,4538,2
1,4766,4
1,4812,1
1,4837,307
1,5078,2
1,6198,1
1,6461,3
1,6830,1
1,7016,1
1,7132,2
1,7757,1
1,8376,2
1,9269,1
1,9318,1
1,9457,1
1,9800,2
1,9929,3
1,13749,4
1,14501,8
1,14777,12
1,14778,4
1,14780,1
1,15169,2
1,17147,2
1,17676,2
1,17712,1
1,17785,4
1,19262,1
1,19742,1
1,21599,2
1,23342,3
1,31252,57
1,33489,1
1,34320,2
2,47,1
2,81,1
2,209,2
2,1312,84
2,3561,12
2,4837,1
2,7018,144
2,7132,3
2,7377,78
2,7774,1
2,9506,38
2,14265,69
2,19742,1
2,19918,157
2,26803,7
2,29863,8
2,30099,8
2,31252,196
2,33651,11
3,81,2
3,701,1
3,2152,1
3,3320,6
3,4134,2
3,4436,4
3,4812,1
3,4837,263
3,5078,2
3,9457,1
3,9800,2
3,13749,5
3,14501,2
3,17785,4
3,19742,1
4,4323,2
4,4837,3
4,7132,15
4,14501,8
4,14778,4
4,19742,1
4,31252,1
4,31976,84
5,81,2
5,209,1
5,701,2
5,2152,1
5,3356,1
5,3561,1
5,4134,2
5,4436,4
5,4837,308
5,5078,2
5,8075,4
5,9457,1
5,9800,4
5,10223,1
5,13749,5
5,14501,1
5,17785,2
5,19742,1
5,23724,1
5,24138,1
5,31252,1
6,81,2
6,701,2
6,1668,2
6,3320,4
6,4134,4
6,4436,6
6,4837,316
6,5078,1
6,9457,1
6,9800,2
6,9929,2
6,13749,4
6,14501,2
6,15169,8
6,17785,6
6,19742,2
6,31252,3
7,701,2
7,2152,1
7,3561,2
7,6517,1057
7,8070,2
7,8075,4
7,18924,48
8,701,1
8,3356,1
8,3462,4
8,8070,2
8,13749,4271
8,15169,4
8,19742,1303
9,3561,4
9,8070,3
9,8075,2
0,205,1
0,209,1
0,701,3
0,2518,1
0,3267,1
0,3462,3
0,3561,6
0,3671,7
0,3786,1
0,4766,1
0,4837,2
0,5462,2
0,6140,33
0,7029,1
0,7132,5
0,7470,3
0,7738,2
0,8167,2
0,8560,558
0,8972,2
0,9121,1
0,10481,1
0,11530,1
0,12876,1
0,13462,23
0,13664,1
0,17968,1
0,18302,101
0,19262,1
0,26085,7
0,26101,4
0,27699,1
0,33651,1
0,35005,5
1,205,3
1,680,1
1,852,1
1,3265,1342
1,3462,2
1,3561,26
1,3786,2
1,3794,2
1,4134,5
1,4266,10
1,4323,1
1,4732,2
1,4766,6
1,4812,1
1,4837,2
1,5462,1
1,5617,1
1,6140,181
1,6198,1
1,6461,36
1,6848,1
1,7015,1
1,7132,1
1,8167,1
1,8376,4
1,8560,7
1,8972,1
1,9318,2
1,9808,1
1,10052,1
1,12859,52
1,13649,1
1,14777,9
1,14778,4
1,15169,3
1,17379,2
1,17676,2
1,18302,101
1,19262,1
1,21309,2
1,21803,1
1,30491,1
1,32013,1
1,33774,2
1,35005,6
1,36657,1
2,1312,85
2,2152,1
2,2914,1
2,3267,1
2,3561,3
2,4323,8
2,7018,150
2,7132,3
2,7377,77
2,8167,1
2,8560,7
2,9506,21
2,12406,2
2,16572,8
2,18302,76
2,19918,144
2,30099,12
2,33260,4
2,33651,11
2,35005,5
2,36351,2
3,205,3
3,3561,2
3,4134,1
3,4732,2
3,4812,1
3,6140,1
3,8167,2
3,8560,1
3,8972,2
3,18302,1
3,35005,7
4,205,1
4,3267,1
4,3561,24
4,4134,3
4,7132,15
4,8167,1
4,8560,7
4,8972,1
4,18302,79
4,31976,84
4,35005,5
5,205,3
5,1241,2
5,1785,2
5,3561,1
5,4134,1
5,4732,2
5,6724,1
5,7132,1
5,8070,2
5,8560,2
5,8972,2
5,18302,2
5,35005,7
6,205,2
6,2510,2
6,3267,1
6,3462,2
6,3561,1
6,4134,1
6,4732,2
6,4837,3
6,6140,1
6,8560,2
6,8972,2
6,9808,1
6,9929,1
6,12406,1
6,18302,2
6,35005,7
7,3,2
7,209,4
7,714,5
7,1239,15
7,2152,16
7,2642,7
7,2914,2
7,3356,2
7,3561,12
7,3699,2
7,3701,3
7,4513,1
7,4732,2
7,5691,2
7,6432,3
7,6517,708
7,7132,6
7,8070,5
7,8560,2
7,8972,2
7,9156,9
7,10532,3
7,12182,4
7,15169,80
7,18924,48
7,19024,2
7,21844,24
7,25751,2
7,30217,11
7,31976,3
7,33694,2
7,36856,16
8,3356,2
8,4755,190
8,7132,1
8,8075,4
8,8972,2
8,15169,4
9,7132,2
9,8070,2
9,8075,2
0,209,1
0,701,5
0,2828,1
0,2907,23
0,3240,1
0,3267,1279
0,3269,1
0,3561,25
0,3671,9
0,3786,1
0,4134,1
0,4766,2
0,5396,12
0,5462,1
0,5617,4
0,6386,1
0,6432,1
0,6724,1
0,6939,1
0,6993,2
0,8151,1
0,8584,1
0,8638,1
0,8708,1
0,9498,1
0,9617,1
0,10429,1
0,10532,1
0,11427,1
0,11683,1
0,12252,52
0,13462,13
0,13749,2
0,13867,1
0,14291,1
0,15412,1
0,16338,1
0,16509,2
0,17633,1
0,19262,1
0,24783,1
0,26085,1
0,33489,1
0,33651,1
0,35592,1
1,8,2
1,27,1
1,73,5
1,2828,2
1,2907,8
1,3265,1351
1,3356,1
1,3462,5
1,4134,16
1,4323,2
1,4837,2
1,5078,4
1,5396,3
1,5617,1
1,6461,24
1,6830,3
1,9381,2
1,9803,2
1,10429,1
1,11486,4
1,12252,3
1,12302,38
1,13693,1
1,13749,252
1,14777,6
1,14778,13
1,14780,1
1,15542,4
1,17773,2
1,17785,1
1,17897,2
1,21565,1
1,31252,1060
1,34320,1
2,16,1
2,47,1
2,1312,82
2,2907,1
2,2915,7
2,3267,1279
2,3557,1
2,3561,6
2,4323,8
2,4814,3
2,5396,43
2,5617,1
2,7018,155
2,7132,6
2,7377,75
2,10429,1
2,11414,14
2,12252,3
2,13749,816
2,19918,189
2,29863,4
2,30099,4
2,33260,4
2,36351,1
3,8,2
3,27,2
3,2828,2
3,2907,2
3,3320,2
3,4323,1
3,4812,1
3,5078,1
3,5396,2
3,5617,1
3,9929,1
3,10429,1
3,12252,3
3,13693,1
3,13749,1
3,15542,1
3,31252,2
4,2907,19
4,3267,1279
4,4323,1
4,5396,82
4,7132,2
4,10429,1
4,12252,1
4,13749,154
4,15542,3
4,22855,14
4,31252,273
4,31976,84
4,33651,53
5,8,2
5,27,1
5,2828,2
5,2907,2
5,3320,2
5,3561,1
5,4323,2
5,4812,2
5,5078,6
5,5396,1
5,5617,2
5,8070,2
5,10429,1
5,12252,2
5,13693,2
5,13749,1
5,15542,1
5,31252,1
6,8,3
6,27,1
6,2828,2
6,2907,2
6,3320,4
6,4323,2
6,4812,1
6,5078,6
6,5396,1
6,9929,1
6,10429,1
6,12252,3
6,13693,4
6,13749,2
6,15542,1
7,71,4
7,209,3
7,714,26
7,2152,42
7,3561,1
7,5078,2
7,6517,543
7,8070,1
7,8075,2
7,12182,18
7,12222,1
7,13693,2
7,15169,9
7,18924,48
7,19306,7
7,21844,5
7,25867,7
7,36856,1
8,3356,1
8,5078,1
8,8070,2
8,9370,1
8,9848,3428
8,13693,1
8,15169,4
9,3561,2
9,8070,2
0,209,3
0,701,3
0,714,1
0,2152,1
0,2819,1
0,2914,1
0,3269,1
0,3462,1
0,3561,37
0,3671,15
0,4837,1
0,5384,1
0,5617,4
0,5645,1
0,5778,1
0,6147,1
0,6432,1
0,6724,1
0,6939,1
0,7029,1
0,7228,1
0,7314,4051
0,7643,1
0,7738,1
0,7992,1
0,8075,1
0,8341,1
0,9143,2
0,9318,2
0,11486,1
0,11643,2
0,11829,1
0,11913,1
0,12322,1
0,12392,1
0,12929,1
0,13237,2
0,13367,1
0,13462,21
0,15635,1
0,15663,1
0,15802,1
0,15857,4
0,19262,1
0,19296,1
0,21844,1
0,24851,4
0,26347,1
0,27699,2
0,28753,1
0,29717,1
0,33668,1
0,36727,1
1,703,1
1,3215,2
1,3265,1349
1,4134,5
1,4766,8
1,4812,1
1,4837,4
1,5408,2
1,6461,28
1,7314,3
1,9394,1
1,9931,2
1,12252,4
1,12390,2
1,12392,11
1,14777,14
1,14778,6
1,15169,4
1,15772,1
1,17429,1
1,18182,1
1,21844,13
1,24851,2
1,25532,1
1,28753,842
1,32743,4
2,16,1
2,47,1
2,680,2
2,1312,97
2,2152,1
2,3561,7
2,3701,1
2,4323,8
2,4814,8
2,5650,62
2,7018,200
2,7132,3
2,7314,164
2,7377,94
2,11414,2
2,12252,16
2,12392,1
2,15857,2
2,16572,6
2,17429,1
2,19918,487
2,28753,792
2,29863,4
2,33260,8
2,33650,10
2,33651,24
3,3215,4
3,4134,2
3,4837,2
3,5408,1
3,9394,1
3,12392,24
3,15857,1
3,21844,1
3,24851,4
3,28753,3
4,7132,18
4,7314,3810
4,12252,55
4,12392,1
4,14777,2
4,15857,3
4,17429,1
4,21844,13
4,22855,30
4,24851,2
4,28753,849
4,29895,30
4,31976,119
4,33651,214
5,2152,2
5,3215,2
5,3356,1
5,4134,3
5,5408,2
5,6429,1
5,8070,2
5,12392,11
5,21844,1
5,24851,4
5,28753,2
6,3215,2
6,4134,9
6,4812,1
6,4837,4
6,5408,2
6,12392,11
6,15857,1
6,21844,2
6,24851,4
6,28753,3
6,30380,1
6,36856,4
7,131,2
7,209,4
7,714,10
7,1239,16
7,2152,30
7,3561,8
7,3701,3
7,4134,2
7,4323,6
7,5408,2
7,6432,6
7,7046,36
7,8070,3
7,9156,6
7,10763,1
7,10933,2
7,11305,2
7,11486,9
7,12182,3
7,12217,5
7,12222,7
7,13867,14
7,13884,1
7,14744,66
7,15169,65
7,18924,48
7,19041,6
7,19306,15
7,21844,23
7,22277,4
7,25786,1
7,29720,2
7,30217,13
7,30589,12
7,33419,5
7,36856,11
8,3356,1
8,4134,1
8,5408,1
8,7314,15
8,8070,2
8,9457,1
8,15169,4
9,111,1
9,209,15
9,553,32
9,1668,12
9,2152,64
9,3356,18
9,3561,6
9,3614,2
9,3701,2
9,4182,70
9,4264,1
9,4265,1
9,4323,11
9,4436,114
9,4513,6
9,6318,30
9,6432,23
9,6461,8
9,6971,53
9,7224,4
9,7859,16
9,8070,1
9,8075,2
9,8176,6
9,9729,14
9,10763,1
9,10794,22
9,10912,21
9,11266,22
9,11305,171
9,11486,8
9,11643,7
9,11922,3
9,12179,11
9,12182,24
9,12222,40
9,13703,3
9,14776,2
9,14780,53
9,15169,50
9,15830,2
9,17231,17
9,19296,6
9,21844,2
9,22277,2
9,23010,2
9,26101,12
9,26228,2
9,29720,3
9,36856,2
0,1257,2
0,2856,1
0,2914,2
0,3243,1
0,3249,1
0,3269,1
0,3356,1
0,3549,1
0,3561,80
0,3671,14
0,4230,2
0,4766,1
0,4837,2
0,5033,1
0,6385,1
0,6432,2
0,6461,1
0,6713,1
0,6724,1
0,6939,2
0,7015,1
0,7757,1
0,7853,1
0,8346,1
0,9371,1
0,9498,1
0,9908,1
0,11473,1
0,13237,2
0,13462,18
0,13609,1
0,13867,2
0,14780,1
0,15083,1
0,15334,1
0,19094,1
0,19548,2
0,20214,1
0,20773,1
0,22047,1
0,22909,1
0,23606,1
0,23771,1
0,26831,1
0,27699,2
0,27810,1
0,32519,1
1,2152,2
1,2828,2
1,3265,1390
1,3462,887
1,3595,2
1,3794,2
1,4134,3
1,4266,2
1,4323,1
1,4766,4
1,4812,2
1,4837,7
1,6461,9
1,7015,1
1,7016,1
1,8376,2
1,9808,1
1,9829,2
1,9908,1
1,9919,1
1,11351,2
1,14777,13
1,14778,4
1,15169,2
1,15706,2
1,16852,3
1,17897,2
1,18101,1
1,19094,3
1,19262,1
1,22773,2
1,23606,1
1,25532,1
1,27810,2
1,32743,2
1,34320,1
1,35908,2
2,81,1
2,1312,88
2,3462,877
2,3561,11
2,3659,1
2,3701,1
2,4323,4
2,4538,3
2,4837,2
2,5650,50
2,7018,160
2,7132,3
2,7377,76
2,11840,1
2,16322,2
2,16467,8
2,19094,1
2,19306,3
2,19918,584
2,23606,1
2,27596,2
2,27810,7
2,29863,4
2,30099,4
2,32400,2
2,33260,4
2,33438,1
2,33650,37
3,3462,2
3,4134,1
3,4812,1
3,4837,6
3,5078,5
3,7132,1
3,9116,1
3,9808,1
3,9919,1
3,11351,4
3,19094,5
4,2914,1
4,3462,882
