ASN,latitude,longitude
32003,33.0198,-96.7461
32008,43.1249,-77.4921
32009,33.7438,-84.5815
32013,47.6062,-122.332
32016,47.701,-122.327
32022,39.7392,-104.99
32025,40.7128,-74.006
32030,38.2173,-85.5433
32032,35.1495,-90.049
32034,26.0295,-80.2653
32035,37.7749,-122.419
32040,35.1495,-90.049
32041,42.1462,-87.8465
32056,33.4757,-112.123
32058,38.9072,-77.0369
32059,25.7685,-80.3375
32067,33.7341,-118.286
32068,39.9789,-105.131
32070,29.7388,-95.4786
32072,36.1627,-86.7816
32074,37.3541,-121.955
32075,41.5977,-93.7805
32076,32.8774,-96.9573
32083,27.9506,-82.4572
32091,25.8627,-80.3807
32097,39.5199,-119.815
32098,32.8197,-115.59
32099,42.6837,-73.8407
32101,39.1008,-94.5811
32102,42.3462,-71.0456
32104,36.3077,-82.3847
32108,47.0394,-122.898
32109,25.9744,-80.2451
32118,33.4662,-112.008
32119,33.9699,-84.2213
32123,40.7608,-111.891
32124,47.4396,-122.255
32126,32.3995,-90.1192
32129,33.8576,-118.296
32133,34.0211,-118.396
32140,35.9111,-84.1032
32141,39.7392,-104.99
32146,45.677,-111.043
32153,42.8294,-103.0
32158,39.7793,-75.4919
32159,25.7664,-80.3837
32160,38.6293,-90.1973
32161,33.4214,-111.974
32162,40.6614,-75.6011
32163,33.6582,-117.768
32164,33.4484,-112.074
32171,40.7565,-73.9753
32175,39.7675,-104.985
32181,21.3091,-157.861
32182,39.9484,-82.9989
32187,39.7479,-75.5468
32194,33.4789,-112.041
32197,33.749,-84.388
32203,47.6062,-122.332
32204,47.6062,-122.332
32206,38.9053,-77.4769
32208,29.7604,-95.3698
32210,44.7677,-93.2777
32211,39.9861,-104.8
32212,38.7723,-123.534
32217,42.6555,-73.7601
32219,42.7336,-84.5352
32220,42.2346,-70.9683
32221,34.7315,-86.6611
32222,47.6062,-122.332
32223,37.7824,-122.405
32228,25.9017,-80.3296
32229,40.7307,-73.9915
32231,43.4963,-96.7884
32244,21.2706,-157.812
32254,40.9447,-74.1318
32256,32.814,-96.9489
32258,39.0438,-77.4874
32260,33.8081,-118.146
32262,30.3032,-96.5099
32263,39.7529,-104.996
32264,44.03,-92.7507
32267,37.3541,-121.955
32268,37.7926,-122.399
32270,25.7592,-80.2587
32275,47.6062,-122.332
32278,40.7815,-77.8966
32280,39.7851,-86.1581
32281,39.7392,-104.99
32282,38.9508,-94.741
32285,42.6268,-83.3258
32289,33.4275,-112.225
32291,39.084,-76.7002
32297,32.163,-110.9
32298,47.6062,-122.332
32300,35.1076,-89.9046
32302,41.8803,-87.6326
32308,37.374,-121.924
32309,30.4267,-97.7406
32312,47.613,-122.35
32313,42.7619,-71.463
32319,37.8114,-122.263
32323,37.5274,-122.261
32324,33.742,-117.824
32325,21.3347,-158.08
32326,38.6596,-121.387
32328,61.2317,-149.873
32329,37.7749,-122.419
32330,37.9256,-122.058
32331,40.5834,-90.9693
32334,42.3514,-71.0495
32341,41.8928,-87.6217
32342,40.0747,-75.4246
32344,41.7723,-88.0245
32346,29.7026,-98.1241
32352,32.913,-97.0664
32355,37.7939,-122.403
32363,39.1008,-94.5811
32367,32.7767,-96.797
32368,32.5789,-97.1464
32372,41.8781,-87.6298
32373,40.0744,-75.4109
32374,37.3342,-121.892
32375,42.055,-86.4572
32378,43.8138,-91.2519
32381,37.422,-122.084
32382,37.5104,-121.996
32385,37.5495,-122.317
32387,41.8548,-87.6185
32390,43.0773,-73.7896
32391,34.2979,-99.7404
32392,25.7937,-80.3941
32393,38.6267,-90.2496
32397,45.5092,-122.678
32400,30.2509,-97.8002
32402,40.7181,-74.0035
32408,34.1185,-118.397
32412,32.9053,-117.183
32413,32.8345,-96.8688
32415,25.8195,-80.3553
32416,32.7767,-96.797
32419,39.9575,-86.1538
32429,32.7157,-117.161
32432,42.3398,-71.1084
32436,26.204,-80.1652
32438,42.7786,-84.5113
32440,32.7767,-96.797
32444,45.5051,-122.675
32445,40.1889,-105.103
32446,32.7767,-96.797
32452,37.795,-122.403
32455,37.399,-121.895
32456,42.3313,-83.0474
32458,34.7465,-92.2896
32459,30.1833,-85.7669
32460,39.6862,-74.9952
32461,33.9192,-118.416
32464,40.6972,-89.5984
32467,40.7357,-74.1724
32475,43.3665,-124.218
32477,44.3148,-85.6024
32479,25.7153,-80.336
32486,34.5061,-87.7311
32488,25.7617,-80.1918
32491,39.0438,-77.4874
32493,40.7063,-74.007
32494,27.7781,-82.6545
32498,44.4519,-73.1173
32500,37.6422,-118.964
32503,40.7685,-111.886
32505,32.7767,-96.797
32512,38.9007,-77.0233
32519,41.1343,-104.821
32522,45.5444,-122.935
32524,34.1478,-118.431
32526,40.688,-111.894
32530,44.8908,-93.3202
32534,40.7547,-73.9827
32535,39.7392,-104.99
32544,34.1574,-118.331
32549,42.2459,-84.4013
32550,33.6896,-117.875
32551,41.1902,-73.7372
32558,34.0522,-118.244
32560,40.7357,-74.1724
32561,44.7841,-106.941
32565,38.9072,-77.0369
32566,35.1057,-89.8645
32567,32.9043,-97.0889
32570,33.4161,-112.009
32575,65.451,-167.18
32578,34.0479,-118.255
32579,38.1024,-122.26
32583,34.1565,-118.482
32587,41.0793,-85.1394
32592,32.7767,-96.797
32598,44.6394,-90.1044
32602,39.9651,-74.9061
32604,34.1229,-117.907
32612,41.8826,-87.6373
32613,37.79,-122.401
32617,39.7597,-86.1724
32618,37.7282,-89.2399
32622,42.3443,-71.0361
32624,32.4441,-99.7346
32625,42.0354,-88.2826
32632,39.9209,-105.144
32634,40.4414,-79.9947
32636,39.6478,-104.988
32639,29.2393,-81.0714
32640,40.3296,-74.0615
32645,39.4831,-88.3728
32646,40.7895,-74.0565
32650,33.4545,-111.976
32654,41.821,-87.9543
32663,40.7561,-73.9829
32664,45.5616,-94.1596
32666,33.7559,-84.3912
32669,39.9651,-74.9061
32671,42.7701,-86.073
32672,32.7767,-96.797
32673,30.433,-93.9624
32681,37.8272,-122.291
32683,42.0304,-87.9482
32686,29.6849,-95.4123
32687,42.8639,-85.539
32688,38.5816,-121.494
32692,21.3069,-157.858
32694,38.5232,-98.534
32695,36.6437,-93.2185
32696,33.9192,-118.416
32699,40.5795,-74.1502
32703,34.1789,-118.602
32706,40.7387,-85.1716
32708,34.0479,-118.256
32709,39.5984,-87.9486
32721,39.9612,-82.9988
32726,41.8781,-87.6298
32727,37.4718,-121.92
32730,40.8692,-73.9563
32733,39.74,-84.1794
32736,37.3382,-121.886
32743,21.3069,-157.858
32744,42.6526,-73.7562
32746,43.6981,-85.4837
32748,37.922,-122.537
32749,42.3601,-71.0589
32751,47.6194,-122.348
32752,39.7455,-75.5463
32754,40.3573,-74.6672
32757,38.4452,-77.9909
32758,38.8408,-97.6011
32760,25.8224,-80.2584
32761,40.7579,-73.9824
32763,40.7234,-74.0055
32766,39.1008,-94.5811
32768,42.3218,-103.074
32772,40.7504,-73.977
32774,42.506,-83.5134
32775,32.7745,-96.8006
32776,35.221,-80.8439
32778,37.4047,-121.975
32779,29.7633,-95.3633
32780,37.7825,-122.411
32784,41.2328,-96.1356
32786,41.8781,-87.6298
32787,34.0522,-118.244
32790,33.742,-117.824
32795,41.7569,-88.0387
32798,30.7107,-94.9392
32799,38.0406,-84.5037
32800,38.2035,-97.5195
32805,40.8429,-74.4514
32806,33.7087,-117.847
32808,40.7284,-111.906
32809,46.0195,-98.5253
32810,34.0522,-118.244
32812,33.5948,-112.12
32822,40.7128,-74.006
32824,38.7081,-90.441
32826,39.1306,-88.4903
32830,41.5904,-72.8895
32831,42.8985,-78.865
32832,41.8789,-87.6358
32833,40.7447,-73.9485
32834,32.8095,-96.8376
32837,39.0438,-77.4874
32840,33.7555,-84.3915
32841,34.0578,-118.446
32843,37.6708,-122.086
32845,38.6293,-90.1973
32846,41.8781,-87.6298
32848,40.7128,-74.006
32851,36.3632,-94.1833
32853,35.7679,-84.0134
32859,41.8548,-87.6185
32863,30.1991,-97.7135
32866,32.9883,-117.081
32867,42.5062,-96.4964
32869,64.3279,-158.726
32872,38.6441,-121.275
32873,38.9845,-77.0929
32875,34.1846,-118.309
32877,38.9298,-94.6823
32878,27.8881,-97.3169
32880,32.9515,-96.8589
32884,41.9286,-87.8588
32890,40.5308,-112.298
32892,33.1386,-96.6574
32894,33.4663,-86.8312
32896,38.4197,-122.842
32898,29.9489,-90.0701
32899,39.9798,-83.0407
32912,32.5896,-92.0669
32913,45.5946,-121.179
32915,47.6062,-122.332
32923,41.0208,-73.6248
32926,42.3212,-71.0486
32929,44.8632,-93.514
32932,39.7038,-104.94
32933,37.5906,-120.95
32934,34.0522,-118.244
32936,29.7319,-95.4345
32938,33.7839,-84.383
32942,40.7128,-74.006
32943,38.8397,-77.4335
32945,34.2801,-118.442
32949,39.9526,-75.1652
32951,39.8221,-86.0659
32952,38.5334,-85.2569
32953,42.1745,-74.0201
32957,40.7123,-74.0081
32959,37.8794,-122.303
32962,37.4719,-121.92
32969,36.0567,-115.251
32973,42.3504,-71.0745
32977,33.968,-84.2202
32982,38.887,-77.0256
32985,41.8848,-88.204
32986,39.3722,-104.856
32987,40.9477,-74.1176
32995,33.0835,-97.1911
32996,44.9478,-93.096
32998,32.7721,-108.275
32999,40.4406,-79.9959
33000,30.6067,-87.8971
33001,38.9072,-77.0369
33003,38.6903,-97.0767
33006,42.7459,-84.4833
33011,37.4849,-122.229
33012,30.2672,-97.7431
33014,39.9468,-74.9488
33024,37.3387,-121.885
33025,37.7922,-122.401
33027,37.3939,-121.978
33031,47.6102,-122.332
33032,33.9633,-84.1142
33038,36.0835,-102.546
33046,35.0838,-98.2333
33052,28.0286,-82.3918
33054,42.53,-71.2554
33055,33.4773,-112.074
33059,34.0522,-118.244
33062,35.7302,-81.3452
33067,33.7357,-82.7386
33069,32.4155,-90.1723
33070,61.2181,-149.9
33083,42.4072,-71.3824
33085,37.3541,-121.955
33087,34.1448,-118.027
33088,41.8781,-87.6298
33089,32.7767,-96.797
33092,37.7913,-122.392
33097,41.8781,-87.6298
33099,38.9571,-119.779
33100,41.8781,-87.6298
33119,38.9072,-77.0369
33121,41.0307,-73.6251
33123,40.7557,-73.9806
33125,44.5128,-88.0098
33127,43.204,-87.9252
33130,41.1008,-73.4172
33132,38.5833,-121.493
33141,40.7069,-74.3285
33151,41.8822,-87.6302
33152,36.3889,-105.581
33154,40.4505,-80.2445
33160,42.0017,-87.955
33161,34.6144,-120.08
33168,47.6832,-117.194
33173,40.7608,-111.891
33176,42.1695,-75.1293
33178,46.9076,-98.7116
33182,33.9516,-118.388
33198,32.7157,-117.161
33199,44.9116,-93.426
33202,35.2187,-80.8497
33206,32.9041,-117.18
33208,42.9961,-89.5689
33210,32.8098,-96.8496
33215,41.8762,-87.6315
33218,33.1843,-90.4893
33222,36.066,-115.138
33227,38.0306,-94.0897
33233,35.5137,-97.5951
33234,48.1197,-96.1819
33236,45.6237,-121.536
33238,40.5537,-74.4571
33239,42.6284,-73.6953
33242,40.7831,-73.9713
33248,42.0406,-87.7826
33252,37.2355,-93.2445
33255,38.9586,-77.357
33256,38.9195,-77.2197
33257,39.9597,-75.1616
33258,30.0699,-94.7912
33259,39.9784,-75.4138
33260,37.422,-122.084
33261,40.2017,-75.4327
33263,39.7318,-75.5785
33267,37.7921,-122.399
33270,33.6371,-111.892
33274,45.0499,-93.2271
33278,38.9597,-77.4161
33280,25.7617,-80.1918
33284,47.61,-122.34
33286,37.501,-120.845
33287,41.0837,-78.4078
33293,34.2376,-118.563
33296,38.6573,-78.2437
33297,36.1497,-115.076
33302,38.8321,-104.824
33307,35.2495,-112.191
33311,37.3999,-121.887
33313,34.0522,-118.244
33314,40.1113,-85.5632
33322,33.6846,-117.827
33327,39.7392,-104.99
33331,41.6475,-88.0895
33333,45.4281,-122.54
33339,48.3597,-107.874
33344,39.0438,-77.4874
33345,40.4389,-80.0005
33346,32.7767,-96.797
33347,32.8381,-83.6306
33353,37.3382,-121.886
33354,40.7313,-74.0436
33355,40.7281,-112.02
33356,45.5051,-122.675
33358,40.6668,-80.1097
33359,41.8781,-87.6298
33362,48.5768,-96.5198
33363,37.3688,-122.036
33366,40.7609,-73.9782
33376,40.7128,-74.006
33378,42.461,-70.9475
33379,33.5758,-102.363
33383,37.4146,-122.146
33385,35.0894,-80.7157
33387,34.5938,-98.4184
33391,33.749,-84.388
33395,42.9614,-88.0126
33407,38.8718,-77.4378
33409,41.8781,-87.6298
33415,47.6071,-122.336
33418,42.3314,-83.0458
33419,32.7767,-96.797
33420,36.0994,-80.2507
33427,36.4817,-82.4077
33428,40.7792,-73.9743
33430,37.5385,-77.4363
33431,40.7509,-73.9833
33433,41.8769,-87.6499
33435,42.1014,-72.5898
33436,40.075,-75.4508
33437,38.886,-77.4396
33438,47.6144,-122.34
33441,32.7947,-96.8089
33452,37.3232,-122.054
33459,42.3542,-71.0613
33461,41.5491,-87.5062
33465,43.1253,-87.9378
33468,44.8113,-91.4985
33469,34.0292,-118.473
33470,45.2782,-123.011
33476,40.7069,-74.0097
33479,35.1518,-80.8382
33480,39.9503,-75.18
33481,32.7532,-97.3296
33484,29.4337,-98.4926
33489,39.7523,-104.984
33490,44.5646,-123.262
33491,39.7817,-89.6501
33492,47.7157,-122.179
33493,41.65,-73.9353
33494,34.2325,-118.577
33498,41.8526,-72.6437
33501,47.6062,-122.332
33506,39.3911,-77.4151
33509,45.5051,-122.675
33521,47.6062,-122.332
33527,39.0438,-77.4874
33535,47.6147,-122.295
33540,42.0039,-87.9703
33543,34.048,-118.256
33544,37.7949,-122.421
33548,38.5816,-121.494
33549,42.5858,-99.5379
33552,39.7392,-104.99
33554,47.9225,-97.0424
33557,34.0515,-84.0713
33561,39.7392,-104.99
33564,42.4335,-71.4495
33570,32.7767,-96.797
33577,38.9072,-77.0369
33581,39.415,-81.4546
33588,34.0522,-118.244
33596,42.2586,-87.8406
33598,41.8531,-87.6183
33599,33.0198,-96.6989
33603,42.3189,-83.6813
33604,38.9536,-94.7336
33606,32.5896,-92.0669
33609,25.7617,-80.1918
33616,39.1008,-94.5811
33621,33.749,-84.388
33627,42.2421,-83.4336
33629,39.0335,-84.4593
33630,36.0991,-80.2446
33633,41.8797,-87.6347
33635,38.8422,-106.131
33636,34.9496,-81.932
33644,44.5618,-123.261
33645,41.0449,-73.5477
33647,36.1346,-80.6595
33648,35.1207,-106.62
33650,47.0073,-122.909
33651,39.1502,-123.208
33652,39.1911,-106.818
33653,32.5162,-93.7254
33654,35.0844,-106.65
33657,38.7509,-77.4753
33659,40.8177,-96.7096
33660,41.223,-111.974
33661,45.0941,-93.3563
33662,40.7608,-111.891
33665,33.4735,-82.0105
33666,28.5384,-81.3789
33667,38.3396,-122.701
33668,42.9634,-85.6681
33675,44.9778,-93.265
33679,33.6595,-117.999
33680,40.7269,-112.001
33684,40.9072,-74.2424
33686,47.9189,-97.0588
33693,32.8079,-96.8573
33694,25.7617,-80.1918
33695,32.7157,-117.161
33699,40.8056,-74.0777
33700,39.1014,-84.5173
33701,32.7767,-96.797
33709,40.7128,-74.006
33710,28.5371,-81.3793
33712,40.6551,-73.9442
33717,37.4457,-122.161
33718,43.0531,-91.3914
33722,34.0549,-118.243
33724,26.0249,-80.3351
33725,39.9778,-105.132
33727,45.6796,-111.039
33734,42.9377,-93.7933
33735,38.627,-90.1994
33739,33.6729,-117.849
33740,41.4726,-75.5313
33745,39.6478,-104.988
33748,42.5479,-71.7577
33749,33.901,-78.5806
33753,32.7157,-117.161
33759,41.0774,-73.8253
33774,40.7425,-84.1052
33775,39.9209,-105.144
33854,21.3069,-157.858
33905,34.0522,-118.244
33929,33.9263,-118.394
33951,37.2763,-76.6946
33995,38.4549,-77.9783
34013,43.0722,-89.4007
34019,37.0902,-95.7129
34033,36.1699,-115.14
34037,40.7572,-73.9243
34104,41.016,-92.4083
34126,42.4593,-75.0717
34164,42.3649,-71.0889
34194,42.8809,-78.8754
34224,40.3019,-80.1754
34296,38.9412,-95.2615
34309,25.7824,-80.1931
34317,39.5296,-119.814
34320,40.7335,-73.7801
34337,30.482,-97.7759
34387,37.4143,-122.077
34447,38.907,-77.0526
34465,40.7128,-74.006
34512,41.8786,-87.6388
34553,45.4587,-122.769
34561,38.9917,-77.4206
34610,38.8663,-76.9811
34679,47.4791,-122.206
34756,25.7617,-80.1918
34768,38.9536,-94.7336
34788,38.9399,-119.977
34804,36.154,-95.9928
34823,30.7056,-95.0781
34910,39.1076,-77.1985
34927,30.0799,-95.4172
34939,37.3481,-122.019
34949,43.6924,-85.5267
34979,37.0902,-95.7129
35005,43.7094,-98.0298
35008,37.5148,-121.913
35017,28.0422,-81.9536
35047,33.8358,-118.341
35064,40.7357,-74.1724
35087,39.6247,-104.905
35106,33.9751,-118.426
35118,41.2764,-73.126
35177,44.887,-93.4056
35216,40.7773,-74.0696
35249,40.5773,-74.2282
35251,34.0479,-118.256
35277,41.594,-93.7699
35280,47.6051,-122.331
35315,47.57,-122.347
35511,40.7609,-73.9721
35554,42.2198,-85.5399
35592,37.7904,-122.401
35654,40.7859,-73.9147
35699,34.0608,-118.282
35751,33.742,-117.824
35777,34.0522,-118.244
35829,38.9727,-77.4922
35830,41.14,-104.82
35832,45.4942,-122.828
35840,40.9152,-74.0547
35841,33.4484,-112.074
35845,32.7366,-97.3415
35847,29.7388,-95.758
35851,39.1155,-94.6268
35852,40.7128,-74.006
35856,30.4267,-91.1503
35858,32.8426,-96.7695
35859,32.81,-96.8095
35860,40.0338,-84.2182
35862,42.2801,-89.6244
35863,28.0406,-80.5949
35864,39.2878,-77.8601
35868,30.2171,-97.7433
35870,40.9714,-74.1108
35871,41.3783,-90.8104
35872,39.9788,-75.4171
35873,33.4484,-112.074
35874,42.3314,-83.0458
35880,40.5096,-74.3412
35885,32.0361,-80.9919
35894,36.4645,-92.9202
35901,44.9714,-93.2546
35908,21.3348,-157.918
35910,35.4676,-97.5164
35911,29.8613,-95.5363
35913,34.0484,-118.255
35916,37.4419,-122.143
35917,29.616,-98.459
35921,34.4295,-119.724
35930,44.7842,-106.941
35932,37.857,-92.4043
35935,39.1547,-77.2405
35937,36.1716,-115.139
35941,40.1143,-83.001
35943,41.9854,-87.8453
35944,37.8532,-122.287
35953,39.7392,-104.99
35955,33.749,-84.388
35960,33.9192,-118.416
35961,40.7128,-74.006
35962,40.5185,-80.015
35963,34.891,-82.2173
35966,42.3491,-71.0412
35970,40.7133,-111.981
35975,37.721,-122.391
35977,47.6116,-122.348
35978,25.7617,-80.1918
35980,40.6215,-79.1525
35985,37.9268,-122.391
35986,41.7317,-122.636
35988,42.2626,-71.8023
35990,27.4952,-82.5725
35994,47.6062,-122.332
35995,37.7766,-122.417
35997,43.3182,-87.9325
35999,40.7128,-74.006
36002,33.7,-117.843
36007,47.6062,-122.332
36010,30.2002,-97.7063
36012,42.4221,-123.308
36016,29.1897,-98.8625
36017,37.8394,-122.298
36024,55.3405,-160.499
36025,40.6641,-111.512
36027,34.2417,-77.9522
36031,35.0953,-92.4252
36033,40.7895,-74.0565
36036,45.5051,-122.675
36037,29.9448,-99.037
36040,47.6126,-111.98
36045,39.0983,-94.5875
36046,37.0583,-120.85
36047,40.7357,-74.1724
36048,40.4864,-86.1336
36054,30.2653,-97.7431
36055,42.4477,-83.2627
36062,34.0581,-118.235
36063,27.0235,-80.4706
36066,34.4336,-119.829
36071,41.4993,-81.6944
36072,40.8349,-73.8428
36078,40.0544,-82.9105
36083,41.5503,-90.4825
36086,38.0688,-122.534
36088,39.4633,-76.1204
36089,34.1493,-118.133
36092,38.649,-90.3353
36097,29.5379,-98.5796
36100,42.1472,-74.6521
36102,40.7128,-74.006
36103,40.7371,-114.038
36105,30.3651,-103.663
36106,38.8978,-77.0552
36107,40.7128,-74.006
36111,32.9344,-97.0064
36112,39.2127,-94.6788
36113,41.667,-86.2669
36114,36.066,-115.138
36116,33.889,-84.4662
36117,43.1566,-77.6088
36118,39.7392,-104.99
36126,25.8484,-80.1949
36134,44.5257,-109.06
36136,41.9741,-87.9672
36139,41.532,-75.6424
36147,32.7999,-96.7945
36149,22.0724,-159.377
36150,40.5458,-74.4814
36152,44.307,-96.7517
36154,38.9586,-77.357
36162,39.1155,-94.6268
36165,25.7504,-80.2569
36170,32.7157,-117.161
36172,45.5165,-122.396
36173,29.5552,-98.6001
36175,37.7749,-122.419
36177,33.4484,-112.074
36178,40.7623,-74.4349
36180,47.6062,-122.332
36189,35.3229,-77.6065
36198,30.3838,-97.6829
36199,42.7155,-87.9557
36207,40.208,-105.889
36221,34.0522,-118.244
36222,45.3535,-119.554
36223,40.7685,-111.886
36227,40.7632,-73.9734
36231,33.4484,-112.074
36234,39.9526,-75.1652
36236,33.5015,-111.934
36237,34.6775,-92.3225
36240,25.7632,-80.3104
36243,38.627,-90.1994
36246,32.8003,-96.8195
36247,31.081,-98.0025
36249,32.7555,-97.3308
36252,35.451,-86.7996
36258,32.8137,-97.3043
36261,40.7561,-73.9902
36262,27.9391,-82.268
36266,40.7553,-74.0011
36268,37.4111,-122.018
36271,42.8809,-78.8836
36288,36.2063,-115.137
36295,34.4265,-100.204
36297,40.2442,-111.685
36298,41.1426,-81.6384
36303,43.8943,-116.569
36304,40.5587,-74.2966
36309,40.7128,-74.006
36311,44.4562,-88.101
36312,29.2858,-81.0559
36313,37.6872,-97.3371
36315,21.3348,-157.918
36316,43.8487,-73.4234
36317,39.9526,-75.1652
36318,37.0902,-95.7129
36321,37.7896,-122.4
36323,37.3782,-121.954
36325,40.7357,-74.1724
36326,38.2527,-85.7585
36327,42.0508,-88.0802
36329,39.7392,-104.99
36336,37.7881,-122.399
36339,29.4209,-98.486
36340,39.7392,-104.99
36344,39.0438,-77.4874
36347,27.3412,-82.4518
36351,21.2703,-157.785
36352,61.1995,-149.824
36357,40.7585,-73.9722
36360,40.5211,-74.3474
36361,37.3879,-122.083
36367,35.1495,-90.049
36370,40.7263,-74.0337
36374,46.0697,-96.9017
36375,42.2139,-83.745
36376,29.7602,-95.3654
36377,29.7604,-95.3698
36378,40.8128,-73.6164
36384,41.8781,-87.6298
36392,36.846,-75.9882
36394,42.2223,-83.3966
36395,44.9917,-93.36
36400,40.7562,-111.827
36402,30.4673,-90.4585
36406,40.7823,-74.4521
36414,32.9126,-96.6389
36415,37.786,-122.409
36418,42.3314,-83.0458
36419,25.7617,-80.1918
36420,36.1699,-115.14
36421,37.3176,-121.949
36426,42.6179,-88.4391
36431,41.8781,-87.6298
36434,32.5896,-92.0669
36435,25.7824,-80.1931
36437,37.7857,-122.396
36441,33.9452,-83.3718
36443,41.8781,-87.6298
36444,34.4265,-100.204
36445,41.4993,-81.6944
36446,36.1532,-95.9893
36451,37.7749,-122.419
36454,32.7767,-96.797
36457,38.9559,-76.9455
36463,34.0618,-118.339
36464,40.7357,-74.1724
36465,30.5044,-90.4612
36473,38.629,-90.1978
36478,42.0114,-87.82
36480,37.7749,-122.419
36484,40.7655,-73.9809
36487,41.2565,-95.9345
36488,32.9119,-96.8706
36489,39.1013,-94.5788
36492,37.4223,-122.085
36493,44.8411,-122.875
36498,41.85,-87.65
36503,32.9113,-96.8758
36504,34.0522,-118.244
36509,30.3322,-81.6556
36513,39.7392,-104.99
36515,29.7025,-91.1972
36523,30.3613,-97.7907
36524,33.7644,-118.201
36527,32.0005,-110.701
36528,41.9052,-87.6493
36529,38.6293,-90.1972
36531,37.271,-79.9414
36538,29.9902,-95.3368
36539,41.8781,-87.6298
36542,33.6718,-84.4437
36544,40.2776,-74.8293
36545,35.6056,-85.1903
36549,43.6482,-70.325
36553,39.2914,-76.6174
36555,34.0047,-118.231
36556,33.8622,-118.394
36561,33.6518,-97.3764
36579,40.7653,-73.9808
36582,42.0471,-87.6806
36585,40.4233,-104.709
36590,38.732,-90.2785
36591,30.2672,-97.7431
36593,44.8555,-85.8878
36602,39.568,-104.882
36603,38.2208,-85.587
36607,40.7501,-73.9922
36610,41.8781,-87.6298
36612,45.6272,-122.673
36636,29.7859,-95.6687
36640,26.1182,-80.3925
36643,40.2398,-78.835
36646,38.1231,-89.7018
36647,33.5779,-101.855
36652,44.9778,-93.265
36656,47.6194,-122.348
36657,28.0779,-81.9546
36658,31.4383,-100.46
36659,45.215,-93.6191
36660,37.7749,-122.419
36661,41.8815,-87.636
36666,38.9072,-77.0369
36667,40.8483,-74.0126
36671,29.7604,-95.3698
36673,41.8781,-87.6298
36675,26.2208,-81.7593
36678,34.0475,-118.257
36679,39.3643,-74.4229
36681,40.7268,-73.6105
36685,39.2119,-76.8644
36686,44.9778,-93.265
36687,45.4889,-122.801
36690,38.6799,-121.071
36692,37.7749,-122.419
36695,30.0855,-94.0972
36703,33.7559,-84.3912
36706,35.9557,-80.0053
36707,40.7465,-74.0014
36708,40.7128,-74.006
36709,47.3073,-122.228
36710,37.7749,-122.419
36711,33.749,-84.388
36712,33.7586,-84.3878
36714,37.7749,-122.419
36715,30.3862,-97.7102
36716,28.4271,-81.4198
36717,42.1015,-72.5898
36720,39.6585,-78.7709
36721,31.3663,-110.934
36723,43.0365,-88.2513
36726,41.4523,-81.7519
36727,41.8769,-87.6499
36728,39.0936,-111.133
36730,30.4583,-91.1403
36733,39.7294,-104.832
36734,37.8468,-122.293
36737,38.5816,-121.494
36739,26.1337,-81.7755
36741,39.7771,-104.795
36742,42.3601,-71.0589
36746,44.467,-73.171
36748,30.2315,-97.7567
36752,40.5605,-74.3343
36755,45.3181,-85.2584
36758,35.9557,-80.0053
36776,37.7695,-121.968
36780,42.6708,-83.033
36784,32.7767,-96.797
36788,41.1137,-114.972
36801,41.824,-71.4128
36803,47.6101,-122.202
36809,25.7458,-80.2602
36811,43.615,-116.202
36813,32.7767,-96.797
36814,41.8781,-87.6298
36815,37.1068,-113.581
36816,38.9072,-77.0369
36819,43.8254,-111.786
36820,33.7821,-84.4046
36823,45.5155,-122.679
36825,37.3861,-122.084
36828,37.3759,-121.963
36830,25.7617,-80.1918
36833,40.7895,-74.0565
36835,38.5593,-121.695
36838,37.6893,-122.419
36839,29.4227,-98.487
36843,30.424,-84.3234
36850,34.0616,-118.287
36851,32.5896,-92.0669
36853,41.8861,-87.636
36856,37.3728,-121.973
36858,35.0844,-106.65
36860,35.468,-97.514
36916,25.7617,-80.1918
37105,40.7128,-74.006
37945,41.8781,-87.6298
37958,34.0522,-118.244
37963,41.8781,-87.6298
38001,32.7767,-96.797
38083,31.8676,-102.382
38136,37.7489,-84.2946
38186,34.0479,-118.256
38221,41.296,-72.5754
38332,34.0479,-118.256
38719,42.6443,-70.9412
38880,34.0479,-118.255
38895,47.597,-122.328
39122,33.6542,-117.746
39335,37.5485,-121.989
39351,40.7218,-74.0094
39386,33.0185,-80.1757
39392,40.7258,-73.9894
39470,40.7128,-74.006
39484,45.0107,-93.2686
39486,47.6137,-122.338
39561,35.5927,-97.6222
39570,40.8137,-73.2444
39572,40.1633,-110.403
39588,38.9072,-77.0369
39600,40.7537,-73.9992
39618,44.352,-106.699
39632,33.4484,-112.074
39686,33.9836,-118.459
39702,37.0902,-95.7129
39832,39.0438,-77.4874
39834,37.6138,-122.487
39852,39.0438,-77.4874
39855,39.0438,-77.4874
39937,41.1403,-81.644
39942,39.8681,-77.0461
39944,36.0015,-115.104
39945,42.5668,-83.4538
39946,33.8034,-84.3963
39947,42.3254,-87.8901
39948,33.5282,-112.221
39949,40.7608,-111.891
39950,33.7825,-117.229
39953,33.9467,-118.37
39956,42.7581,-73.7768
39957,32.7767,-96.797
39958,40.7607,-73.9731
39960,40.3364,-74.433
39965,47.6059,-122.188
39969,40.7128,-74.006
39971,30.5145,-97.8461
39974,31.1241,-97.9031
39979,40.7895,-74.0565
39981,41.0203,-73.6307
39984,39.6478,-104.988
39985,35.3164,-80.7699
39987,45.7452,-87.0646
