origin,destination,count
7,13845,3
7,13867,56
7,13884,1
7,13890,50
7,13911,6
7,14051,2
7,14134,4
7,14265,2
7,14340,1
7,14361,1
7,14383,14
7,14425,95
7,14494,12
7,14537,2
7,14743,48
7,14744,363
7,14745,5
7,14776,5
7,14779,37
7,14780,635
7,14806,32
7,14825,6
7,14829,2
7,14833,2
7,14985,2
7,14992,7
7,15083,6
7,15169,4969
7,15216,11
7,15290,2
7,15293,1
7,15418,2
7,15830,19
7,15945,4
7,15965,1
7,15974,2
7,16206,1
7,16276,2
7,16406,2
7,16482,13
7,16509,85
7,16526,6
7,16582,5
7,16710,152
7,16733,2
7,16759,4
7,16805,8
7,16807,29
7,16966,63
7,17055,20
7,17184,3
7,17210,131
7,17225,42
7,17229,3
7,17230,7
7,17231,8
7,17233,7
7,17234,2
7,17358,4
7,17374,11
7,17430,1
7,17477,6
7,17621,2
7,17785,2
7,18101,6
7,18302,4
7,18566,12
7,18705,2
7,18713,2
7,18754,1
7,18924,4452
7,19024,28
7,19041,6
7,19057,64
7,19094,1
7,19152,16
7,19200,4
7,19262,7
7,19271,6
7,19292,6
7,19296,4
7,19306,633
7,19355,4
7,19373,5
7,19535,14
7,19647,38
7,20183,1
7,20284,15
7,20401,1
7,20461,7
7,20474,2
7,20718,4
7,20940,173
7,21054,26
7,21502,4
7,21506,2
7,21568,42
7,21792,8
7,21817,2
7,21839,1
7,21844,6652
7,22152,2
7,22171,6
7,22205,8
7,22219,2
7,22277,17
7,22489,10
7,22747,72
7,22753,2
7,22758,9
7,22822,60
7,22849,128
7,22982,8
7,23123,2
7,23342,11
7,23352,7
7,23504,27
7,24400,6
7,25108,1
7,25351,4
7,25577,1
7,25655,3
7,25751,59
7,25786,11
7,25847,19
7,25867,77
7,25969,6
7,25973,871
7,26056,77
7,26085,5
7,26101,68
7,26108,7
7,26201,21
7,26228,6
7,26229,16
7,26347,28
7,26458,11
7,26496,7
7,26711,3
7,26769,6
7,26914,3
7,27257,34
7,27357,24
7,27364,31
7,27477,16
7,27522,53
7,27699,1
7,28571,93
7,29131,2
7,29339,13
7,29550,58
7,29668,8
7,29717,7
7,29720,14
7,29748,2
7,29791,9
7,29816,5
7,29863,7
7,30060,2
7,30081,29
7,30099,39
7,30176,17
7,30217,97
7,30222,3
7,30315,123
7,30380,38
7,30589,16
7,31797,2
7,31800,12
7,31846,4
7,31883,2
7,31976,9
7,31983,2
7,32070,1
7,32313,57
7,32400,6
7,32613,2
7,32799,4
7,32934,7
7,32952,2
7,33070,67
7,33130,2
7,33322,2
7,33419,71
7,33554,8
7,33694,48
7,34104,2
7,35216,2
7,35845,1
7,36116,28
7,36221,5
7,36347,27
7,36561,14
7,36717,6
7,36784,1
7,36839,23
7,36856,1135
8,3,212
8,4,2
8,8,10
8,9,12
8,11,2
8,12,2
8,14,40
8,16,2
8,17,1
8,18,24
8,25,31
8,26,45
8,27,21
8,29,5
8,31,36
8,38,14
8,41,8
8,47,14
8,49,7
8,55,8
8,59,3
8,70,201
8,71,14
8,73,18
8,81,28
8,87,2
8,88,2
8,103,12
8,109,345
8,132,4
8,137,7
8,140,5
8,156,1
8,174,30
8,209,97
8,217,3
8,224,15
8,225,832
8,226,43
8,237,4
8,239,13
8,271,20
8,299,6
8,378,24
8,513,19
8,553,10
8,557,12
8,559,55
8,577,10
8,679,33
8,680,36
8,701,56
8,702,23
8,714,30
8,786,106
8,794,5
8,852,5
8,1103,27
8,1109,3
8,1114,3
8,1221,5
8,1239,255
8,1254,34
8,1257,1
8,1267,57
8,1312,31
8,1313,11
8,1653,18
8,1659,1407
8,1668,658
8,1680,16
8,1706,48
8,1712,28
8,1715,3
8,1742,27
8,1749,18
8,1757,26
8,1784,4
8,1842,8
8,1930,1
8,2107,1
8,2110,3
8,2116,3
8,2152,770
8,2200,13
8,2259,4
8,2269,2
8,2386,54
8,2497,3
8,2506,1
8,2514,3
8,2553,119
8,2611,8
8,2614,169
8,2637,18
8,2669,6
8,2828,282
8,2833,1
8,2834,23
8,2843,16
8,2846,6
8,2856,3
8,2857,8
8,2900,849
8,2907,3
8,2914,195
8,3112,1
8,3209,1
8,3215,45
8,3240,178
8,3265,19
8,3268,12
8,3269,998
8,3320,3
8,3330,1
8,3340,2
8,3356,102
8,3388,6
8,3462,1701
8,3464,7
8,3479,5
8,3491,1
8,3527,10
8,3557,17
8,3561,325
8,3575,7
8,3595,2
8,3598,18
8,3701,132
8,3741,6
8,3786,1
8,3816,1317
8,3851,3
8,3957,61
8,3999,70
8,4130,2
8,4134,1115
8,4181,43
8,4230,2
8,4264,29
8,4265,129
8,4266,40
8,4267,25
8,4323,41
8,4355,14
8,4378,38
8,4513,28
8,4538,52
8,4565,2
8,4605,1
8,4675,29
8,4682,1
8,4694,3
8,4713,2690
8,4716,3
8,4725,28
8,4732,602
8,4739,5
8,4755,190
8,4766,4416
8,4771,8
8,4814,3
8,4837,9
8,4847,3
8,4927,2
8,4996,51
8,5078,4
8,5400,8
8,5408,2
8,5417,12
8,5511,1
8,5610,7
8,5617,7
8,5650,36
8,5653,16
8,5662,3564
8,5686,4
8,5719,22
8,5723,50
8,5731,4
8,5739,3
8,5744,514
8,5763,1
8,5957,1
8,6057,4
8,6079,3
8,6128,3
8,6140,376
8,6221,1
8,6245,3
8,6307,26
8,6327,4
8,6334,118
8,6364,5
8,6366,3
8,6453,23
8,6459,55
8,6461,59
8,6478,1
8,6510,5
8,6517,1125
8,6629,6
8,6641,5
8,6650,5
8,6678,1
8,6724,47
8,6746,317
8,6830,381
8,6871,3
8,6893,1
8,6917,2
8,6939,24
8,6994,3
8,7011,1
8,7015,7
8,7018,557
8,7045,2
8,7065,62
8,7132,48
8,7151,1
8,7258,3
8,7263,3
8,7301,8
8,7314,15
8,7317,33
8,7324,1
8,7342,5
8,7349,4
8,7355,170
8,7362,11
8,7377,11
8,7393,2
8,7472,11
8,7496,1
8,7497,7
8,7509,11
8,7543,2
8,7575,4
8,7582,3
8,7735,9
8,7796,1
8,7805,1
8,7859,45
8,7896,5
8,7939,18
8,8001,52
8,8043,1
8,8062,1
8,8069,9
8,8070,212
8,8075,271
8,8121,1
8,8137,52
8,8151,47
8,8176,4
8,8182,3
8,8188,7
8,8190,1
8,8196,2
8,8220,24
8,8246,1
8,8342,78
8,8365,6
8,8468,6
8,8522,1
8,8560,187
8,8689,2524
8,8708,296
8,8972,5
8,9044,1
8,9095,1
8,9148,3
8,9155,1
8,9167,2
8,9271,1
8,9304,1
8,9308,169
8,9316,308
8,9318,3078
8,9370,1
8,9371,4166
8,9394,3
8,9431,6
8,9457,7
8,9471,3
8,9583,926
8,9768,2
8,9800,2296
8,9808,1057
8,9829,1
8,9848,3428
8,9924,112
8,10077,1
8,10204,5
8,10292,1
8,10316,46
8,10318,3
8,10343,155
8,10429,155
8,10437,3
8,10439,1835
8,10532,6
8,10565,13
8,10683,1
8,10753,12
8,10755,174
8,10763,78
8,10823,4
8,10910,8
8,10912,1
8,10913,21
8,10933,37
8,10950,3
8,10965,2
8,11022,3
8,11051,4
8,11078,29
8,11106,13
8,11172,2
8,11303,9
8,11305,13
8,11426,1
8,11427,7
8,11486,356
8,11499,10
8,11563,5
8,11588,5
8,11643,12
8,11734,1
8,11736,5
8,11739,7
8,11743,7
8,11771,10
8,11834,7
8,11922,10
8,11941,4
8,11944,4
8,11995,7
8,12168,317
8,12181,1
8,12222,69
8,12306,14
8,12312,2
8,12322,3
8,12337,4
8,12437,2
8,12552,40
8,13030,2
8,13326,11
8,13409,4
8,13462,19
8,13488,1
8,13601,12
8,13609,3
8,13640,18
8,13649,2
8,13680,1416
8,13693,1
8,13749,5156
8,13767,12
8,13768,1684
8,13789,5
8,13827,53
8,13867,3
8,13890,40
8,13894,3
8,14051,1
8,14116,3
8,14131,1
8,14135,2
8,14173,4
8,14242,8
8,14265,4
8,14361,7
8,14425,8
8,14492,10
8,14494,4
8,14501,501
8,14550,7
8,14589,13
8,14742,14
8,14743,13
8,14744,2
8,14750,2
8,14779,9
8,14780,64
8,14829,5
8,14833,4
8,14985,1
8,14992,49
8,15065,3
8,15076,2501
8,15083,84
8,15169,23443
8,15171,2
8,15216,1
8,15247,1
8,15270,4
8,15290,1
8,15395,5
8,15412,1
8,15598,6
8,15635,4
8,15649,5
8,15830,2
8,15965,1
8,15974,1
8,16046,1
8,16150,8
8,16206,971
8,16237,3
8,16276,1
8,16429,9
8,16458,2
8,16509,83
8,16805,7
8,16807,6
8,16852,15
8,16966,8
8,17055,20
8,17184,1
8,17225,3
8,17374,55
8,17455,38
8,17477,5
8,17557,2182
8,17621,1
8,17785,1
8,17820,2
8,17964,51
8,18101,9
8,18159,5
8,18229,853
8,18267,124
8,18302,1
8,18447,3
8,18566,5
8,18588,4
8,18713,8
8,18942,11
8,19024,3
8,19029,6
8,19043,20
8,19094,1
8,19169,177
8,19250,4
8,19262,13
8,19271,3
8,19296,2
8,19647,1
8,19742,1303
8,19842,7
8,19875,1
8,19916,15804
8,20183,3
8,20401,8
8,20474,1
8,20569,3
8,20676,4
8,20718,4
8,20849,14
8,20940,68
8,21260,8
8,21459,2
8,21502,1
8,21548,2
8,21568,6
8,21708,4
8,21840,5
8,21844,176
8,21845,2
8,21910,5
8,22001,1
8,22152,1
8,22205,40
8,22229,12
8,22277,9
8,22489,3
8,22625,23
8,22822,110
8,22915,3
8,22982,40
8,23123,8
8,23287,6
8,23320,3
8,23342,55
8,23352,4
8,23504,5
8,23719,9
8,23750,78
8,24400,4
8,24587,1
8,25108,2
8,25351,1
8,25751,3
8,25752,3
8,25847,13
8,25897,9
8,25973,2
8,26101,72
8,26108,1
8,26201,17
8,26228,27
8,26238,85
8,26347,16
8,26367,849
8,26496,31
8,26677,6
8,26753,2
8,26914,20
8,27357,121
8,27364,7
8,27522,13
8,27810,64
8,28576,505
8,28990,26
8,29131,1
8,29255,1
8,29550,20
8,29668,8
8,29720,31
8,29791,14
8,29825,1
8,29838,3
8,29854,11
8,29863,2014
8,29873,15
8,30058,3
8,30060,7
8,30081,11
8,30099,9
8,30176,25
8,30209,3
8,30217,669
8,30315,98
8,30380,43
8,30387,3
8,30447,15
8,30475,10
8,30496,1
8,30687,19
8,30983,1
8,31110,1
8,31312,1
8,31442,5
8,31708,25
8,31797,1
8,31815,1
8,31883,5
8,31898,169
8,31976,3
8,32067,9
8,32244,3
8,32329,1
8,32346,22
8,32400,5
8,32575,94
8,32613,1340
8,32618,1
8,32632,989
8,32799,65
8,32878,15
8,33070,54
8,33130,1
8,33176,3
8,33322,2
8,33554,40
8,34104,1
8,35177,1
8,35216,1
8,35845,6
8,36017,24
8,36323,2
8,36351,865
8,36420,9
8,36561,91
8,36752,6
8,36784,1
8,36816,10
8,36850,3
8,36856,205
8,40092,4
9,3,62
9,9,3
9,18,4
9,25,18
9,41,2
9,47,6
9,55,2
9,70,2
9,71,53
9,73,4
9,88,2
9,102,1687
9,111,15
9,127,32
9,137,10
9,174,191
9,209,597
9,217,4
9,226,341
9,237,4
9,297,2
9,299,14
9,553,236
9,559,63
9,625,2
9,680,15
9,701,39
9,714,59
9,786,1
9,797,320
9,852,1
9,1213,4
9,1226,5
9,1239,180
9,1267,5
9,1294,3
9,1299,2
9,1313,1
9,1668,591
9,1767,1
9,1889,1
9,2013,95
9,2044,1
9,2140,262
9,2152,10077
9,2165,2
9,2386,23
9,2497,14
9,2553,28
9,2637,18
9,2701,2
9,2714,46
9,2828,134
9,2911,159
9,2914,1118
9,3064,172
9,3079,6
9,3268,22
9,3313,3
9,3340,12
9,3356,1417
9,3379,44
9,3458,20
9,3491,2
9,3549,125
9,3557,46
9,3561,2742
9,3595,41
9,3598,13
9,3614,108
9,3699,4
9,3701,8
9,3707,202
9,3742,12
9,3794,12
9,3901,18
9,4182,411
9,4264,18
9,4265,228
9,4266,6
9,4267,27
9,4323,369
9,4355,49
9,4436,181
9,4513,22
9,4678,2
9,4713,1
9,4977,2
9,5048,288
9,5061,19
9,5067,7
9,5413,2
9,5417,2
9,5464,1
9,5539,19
9,5662,216
9,5686,17
9,5719,2
9,5774,135
9,5779,7192
9,6130,2
9,6140,1
9,6181,2
9,6197,2
9,6245,2
9,6307,67
9,6318,357
9,6334,287
9,6354,58
9,6356,2
9,6364,9
9,6381,5
9,6407,1
9,6431,1
9,6432,1799
9,6453,338
9,6461,40
9,6478,6
9,6508,1
9,6539,1
9,6866,18
9,6936,3
9,6939,300
9,6971,53
9,6983,5
9,6984,1
9,6992,8
9,7018,265
9,7065,9
9,7091,83
9,7105,1
9,7132,301
9,7151,2
9,7224,46
9,7228,3
9,7252,1
9,7260,68
9,7296,2
9,7324,1
9,7342,24
9,7349,370
9,7377,2
9,7384,2
9,7393,12
9,7395,18
9,7726,10
9,7735,6
9,7743,444
9,7796,5
9,7837,3
9,7839,95
9,7859,65
9,7912,12
9,7961,3
9,8001,19
9,8002,11
9,8070,355
9,8075,850
9,8119,2
9,8121,77
9,8137,56
9,8176,85
9,8182,159
9,8220,1
9,8404,41
9,8560,6
9,8638,4
9,8643,32
9,8881,2
9,8912,5
9,8972,4
9,9143,2
9,9194,116
9,9221,5
9,9452,2
9,9729,20
9,9929,4
9,10297,2
9,10316,36
9,10430,5
9,10442,37
9,10464,1
9,10532,65
9,10565,11
9,10692,13
9,10701,2
9,10736,1
9,10755,8
9,10763,132
9,10788,289
9,10790,5
9,10794,1181
9,10843,7
9,10884,69
9,10910,79
9,10912,205
9,10913,27
9,10933,43
9,10966,2
9,11022,4
9,11023,13
9,11040,21
9,11051,4
9,11111,2
9,11184,31
9,11266,1405
9,11274,17
9,11303,29
9,11305,200
9,11329,29
9,11339,1
9,11383,22
9,11403,2
9,11421,5
9,11440,4
9,11442,2
9,11486,492
9,11499,6
9,11563,7
9,11565,5
9,11634,1
9,11643,118
9,11669,95
9,11734,2
9,11743,2
9,11790,6
9,11817,4
9,11922,26
9,11944,627
9,12079,58
9,12111,55
9,12129,4
9,12147,66
9,12168,2337
9,12179,302
9,12180,38
9,12182,553
9,12188,48
9,12217,97
9,12222,650
9,12312,7
9,12363,23
9,12552,1
9,12651,2
9,13030,4
9,13322,20
9,13323,43
9,13401,28
9,13513,1
9,13593,5
9,13601,120
9,13640,15
9,13649,7
9,13650,15
9,13680,16
9,13703,10
9,13749,14
9,13756,190
9,13760,1
9,13767,26
9,13768,2
9,13789,4
9,13867,121
9,13884,1
9,13890,88
9,13930,4
9,14033,96
9,14116,2
9,14135,3
9,14173,44
9,14280,7
9,14297,17
9,14299,8
9,14361,26
9,14383,7
9,14443,17
9,14492,112
9,14494,31
9,14501,8
9,14566,100
9,14711,31
9,14719,28
9,14742,25
9,14743,23
9,14744,22
9,14745,4
9,14776,8
9,14779,110
9,14780,14983
9,14806,65
9,14829,130
9,14835,3
9,14904,66
9,14912,47
9,14925,13
9,14992,23
9,15104,199
9,15130,3
9,15169,23639
9,15171,11
9,15226,101
9,15247,5
9,15270,19
9,15334,21
9,15395,8
9,15496,19
9,15598,23
9,15830,2
9,16276,18
9,16399,1
9,16429,1
9,16432,85
9,16509,377
9,16518,2
9,16546,3
9,16667,6
9,16711,48
9,16759,2
9,16805,30
9,16807,72
9,16810,9
9,16861,27
9,16966,37
9,17012,50
9,17020,211
9,17052,2
9,17055,3
9,17110,46
9,17225,415
9,17226,325
9,17227,119
9,17228,42
9,17229,66
9,17230,24
9,17231,48
9,17232,60
9,17233,4
9,17374,2
9,17392,11
9,18462,1
9,18549,5
9,18713,23
9,18754,2
9,19024,4
9,19029,3
9,19041,63
9,19262,5
9,19288,2
9,19292,1
9,19296,271
9,19306,4
9,19318,2
9,19355,13
9,19443,1
9,19536,62
9,19647,1
9,19773,4
9,19885,7
9,19893,17
9,19916,7
9,20021,13
9,20029,7
9,20141,1
9,20159,11
9,20183,23
9,20284,3
9,20401,14
9,20461,1013
9,20940,1626
9,21399,2
9,21568,26
9,21622,6
9,21709,3
9,21735,29
9,21736,13
9,21792,13
9,21840,2
9,21844,280
9,21845,6
9,21910,1
9,21945,19
9,22078,2
9,22205,30
9,22277,36
9,22294,7
9,22373,28
9,22489,7
9,22527,3
9,22658,94
9,22747,19
9,22758,43
9,22822,580
9,22849,20
9,22883,12
9,22903,2
9,22958,52
9,22982,1
9,23010,2
9,23081,11
9,23273,2
9,23274,52
9,23287,2
9,23342,11
9,23352,8
9,23377,2
9,23393,14
9,23504,29
9,23516,5
9,23816,1
9,23880,1
9,24996,1
9,25041,4
9,25108,32
9,25655,2
9,25720,5
9,25737,10
9,25751,182
9,25817,7
9,25881,8
9,25897,7
9,25973,4
9,26062,113
9,26085,77
9,26101,3441
9,26108,2
9,26201,35
9,26228,53
9,26347,7
9,26381,5
9,26447,42
9,26488,2
9,26496,16
9,26627,49
9,26753,22
9,26856,34
9,26914,12
9,26978,5
9,27357,48
9,27445,1
9,27473,2
9,27474,2
9,27482,2
9,27557,2
9,29222,1
9,29527,2
9,29668,14
9,29699,1
9,29720,76
9,29738,2
9,29748,2
9,29791,11
9,29796,6
9,29802,2
9,29816,4
9,29854,8
9,29863,2
9,29873,299
9,29960,19
9,29973,12
9,30060,14
9,30081,1
9,30099,18
9,30197,1
9,30209,2
9,30217,79
9,30282,5
9,30315,228
9,30475,51
9,30636,4
9,30678,23
9,30756,7
9,31004,1
9,31591,3
9,31815,354
9,31883,40
9,32025,17
9,32181,1
9,32244,35
9,32275,1
9,32313,7
9,32392,20
9,32475,2
9,32613,1
9,32748,15
9,32787,12
9,32962,2
9,33070,44
9,33085,13
9,33182,3
9,33260,10
9,33322,2
9,33419,174
9,33549,2
9,33554,1
9,33694,168
9,33724,1
9,33739,77
9,34013,5
9,34768,6
9,35845,5
9,36017,6
9,36024,2
9,36031,20
9,36088,7005
9,36221,3
9,36323,10
9,36347,4
9,36351,3
9,36420,52
9,36431,53
9,36561,56
9,36839,107
9,36850,1
9,36856,99
